Date,iata,snow_precip_cm
2015-01-19,PPG,0.5
2015-01-19,PSC,0
2015-01-19,PSE,0
2015-01-19,PSG,0
2015-01-19,PSP,0
2015-01-19,PUB,0
2015-01-19,PVD,0
2015-01-19,PWM,0.7
2015-01-19,RAP,0
2015-01-19,RDD,0
2015-01-19,RDM,0
2015-01-19,RDU,2.7
2015-01-19,RHI,0
2015-01-19,RIC,0
2015-01-19,RKS,0
2015-01-19,RNO,6.4
2015-01-19,ROA,4.4
2015-01-19,ROC,7.5
2015-01-19,ROW,0
2015-01-19,RST,3.4
2015-01-19,RSW,2.9
2015-01-19,SAF,0
2015-01-19,SAN,0.7
2015-01-19,SAT,0
2015-01-19,SAV,0
2015-01-19,SBA,0
2015-01-19,SBN,7.8
2015-01-19,SBP,0
2015-01-19,SCC,0
2015-01-19,SCE,0
2015-01-19,SDF,0
2015-01-19,SEA,1.4
2015-01-19,SFO,0
2015-01-19,SGF,1.9
2015-01-19,SGU,4.8
2015-01-19,SHV,0
2015-01-19,SIT,0
2015-01-19,SJC,2
2015-01-19,SJT,0
2015-01-19,SJU,0
2015-01-19,SLC,0
2015-01-19,SMF,1.4
2015-01-19,SMX,12.3
2015-01-19,SNA,0
2015-01-19,SPI,2.8
2015-01-19,SPS,3.9
2015-01-19,SRQ,0
2015-01-19,STC,3.4
2015-01-19,STL,0
2015-01-19,STT,0
2015-01-19,STX,13.8
2015-01-19,SUN,0
2015-01-19,SUX,0
2015-01-19,SWF,0
2015-01-19,SYR,3.4
2015-01-19,TLH,4.9
2015-01-19,TOL,0
2015-01-19,TPA,0
2015-01-19,TRI,1.5
2015-01-19,TTN,2.7
2015-01-19,TUL,0
2015-01-19,TUS,0
2015-01-19,TVC,0
2015-01-19,TWF,0
2015-01-19,TXK,0.5
2015-01-19,TYR,0
2015-01-19,TYS,0
2015-01-19,UST,2.6
2015-01-19,VEL,0
2015-01-19,VLD,0
2015-01-19,VPS,0
2015-01-19,WRG,0
2015-01-19,WYS,6.2
2015-01-19,XNA,3.6
2015-01-19,YAK,0.5
2015-01-19,YUM,0
2015-01-20,ABE,4.8
2015-01-20,ABI,6.8
2015-01-20,ABQ,0.7
2015-01-20,ABR,9.2
2015-01-20,ABY,0
2015-01-20,ACK,0
2015-01-20,ACT,0
2015-01-20,ACV,7.1
2015-01-20,ACY,0
2015-01-20,ADK,3
2015-01-20,ADQ,0
2015-01-20,AEX,0
2015-01-20,AGS,0
2015-01-20,AKN,0
2015-01-20,ALB,6.3
2015-01-20,ALO,1.7
2015-01-20,AMA,0
2015-01-20,ANC,0
2015-01-20,APN,0
2015-01-20,ASE,0
2015-01-20,ATL,0
2015-01-20,ATW,0.5
2015-01-20,AUS,0
2015-01-20,AVL,3.6
2015-01-20,AVP,8.4
2015-01-20,AZO,9.1
2015-01-20,BDL,6.2
2015-01-20,BET,3.3
2015-01-20,BFL,0
2015-01-20,BGM,0
2015-01-20,BGR,0
2015-01-20,BHM,0
2015-01-20,BIL,1.7
2015-01-20,BIS,2.6
2015-01-20,BJI,1.7
2015-01-20,BLI,3.5
2015-01-20,BMI,0
2015-01-20,BNA,1.1
2015-01-20,BOI,0
2015-01-20,BOS,0
2015-01-20,BPT,10.6
2015-01-20,BQK,0
2015-01-20,BQN,6.8
2015-01-20,BRD,0
2015-01-20,BRO,2.8
2015-01-20,BRW,2.4
2015-01-20,BTM,0.9
2015-01-20,BTR,0
2015-01-20,BTV,0
2015-01-20,BUF,0
2015-01-20,BUR,0
2015-01-20,BWI,0
2015-01-20,BZN,0.6
2015-01-20,CAE,3.9
2015-01-20,CAK,1.4
2015-01-20,CDC,1.7
2015-01-20,CDV,0.3
2015-01-20,CEC,0
2015-01-20,CHA,2.3
2015-01-20,CHO,1.6
2015-01-20,CHS,0
2015-01-20,CID,0
2015-01-20,CIU,1.4
2015-01-20,CLD,0
2015-01-20,CLE,0
2015-01-20,CLL,3.2
2015-01-20,CLT,0
2015-01-20,CMH,1
2015-01-20,CMI,4.9
2015-01-20,CMX,1.7
2015-01-20,CNY,4.7
2015-01-20,COD,9.4
2015-01-20,COS,0
2015-01-20,COU,0
2015-01-20,CPR,0
2015-01-20,CRP,0
2015-01-20,CRW,0
2015-01-20,CSG,3
2015-01-20,CVG,6.3
2015-01-20,CWA,3.4
2015-01-20,DAB,0
2015-01-20,DAL,2.1
2015-01-20,DAY,1.3
2015-01-20,DBQ,0.9
2015-01-20,DCA,0
2015-01-20,DEN,4.3
2015-01-20,DFW,0
2015-01-20,DHN,0
2015-01-20,DIK,0
2015-01-20,DLG,1.9
2015-01-20,DLH,0
2015-01-20,DRO,2.6
2015-01-20,DSM,0
2015-01-20,DTW,0
2015-01-20,DVL,1.9
2015-01-20,EAU,9.9
2015-01-20,ECP,0
2015-01-20,EGE,1.9
2015-01-20,EKO,9.2
2015-01-20,ELM,0
2015-01-20,ELP,8
2015-01-20,ERI,0
2015-01-20,ESC,0
2015-01-20,EUG,0
2015-01-20,EVV,3.4
2015-01-20,EWN,0
2015-01-20,EWR,1.4
2015-01-20,EYW,0
2015-01-20,FAI,0
2015-01-20,FAR,12.2
2015-01-20,FAT,10.5
2015-01-20,FAY,0
2015-01-20,FCA,0
2015-01-20,FLG,0
2015-01-20,FLL,0
2015-01-20,FNT,0
2015-01-20,FSD,5.4
2015-01-20,FSM,7.8
2015-01-20,FWA,0.7
2015-01-20,GCC,0
2015-01-20,GCK,2.1
2015-01-20,GEG,0
2015-01-20,GFK,0
2015-01-20,GGG,0
2015-01-20,GJT,4.2
2015-01-20,GNV,6.1
2015-01-20,GPT,0
2015-01-20,GRB,0
2015-01-20,GRI,3.1
2015-01-20,GRK,3.8
2015-01-20,GRR,0
2015-01-20,GSO,3.1
2015-01-20,GSP,1.6
2015-01-20,GST,0.4
2015-01-20,GTF,6.6
2015-01-20,GTR,1.1
2015-01-20,GUC,0
2015-01-20,GUM,2.2
2015-01-20,HDN,2.8
2015-01-20,HIB,3.1
2015-01-20,HLN,3.2
2015-01-20,HNL,0
2015-01-20,HOB,5.2
2015-01-20,HOU,0
2015-01-20,HPN,0
2015-01-20,HRL,0
2015-01-20,HSV,0
2015-01-20,HYA,2.1
2015-01-20,HYS,1.5
2015-01-20,IAD,0
2015-01-20,IAG,0.2
2015-01-20,IAH,6.8
2015-01-20,ICT,1.3
2015-01-20,IDA,0
2015-01-20,ILG,0
2015-01-20,ILM,0.7
2015-01-20,IMT,5.1
2015-01-20,IND,0
2015-01-20,INL,0
2015-01-20,ISN,0.4
2015-01-20,ISP,0
2015-01-20,ITH,1.5
2015-01-20,ITO,0
2015-01-20,JAC,1.9
2015-01-20,JAN,0
2015-01-20,JAX,3.3
2015-01-20,JFK,0
2015-01-20,JLN,4.3
2015-01-20,JMS,0
2015-01-20,JNU,5.4
2015-01-20,KOA,0.8
2015-01-20,KTN,0
2015-01-20,LAN,0
2015-01-20,LAR,-0
2015-01-20,LAS,0
2015-01-20,LAW,0
2015-01-20,LAX,0
2015-01-20,LBB,6
2015-01-20,LBE,0
2015-01-20,LCH,0
2015-01-20,LEX,0
2015-01-20,LFT,0.3
2015-01-20,LGA,0
2015-01-20,LGB,0
2015-01-20,LIH,8.6
2015-01-20,LIT,3.9
2015-01-20,LNK,0
2015-01-20,LRD,3.6
2015-01-20,LSE,0
2015-01-20,LWS,0
2015-01-20,MAF,1.3
2015-01-20,MBS,0
2015-01-20,MCI,0
2015-01-20,MCO,0
2015-01-20,MDT,0
2015-01-20,MDW,10.5
2015-01-20,MEI,0
2015-01-20,MEM,0
2015-01-20,MFE,0
2015-01-20,MFR,3.1
2015-01-20,MGM,4.1
2015-01-20,MHK,3.1
2015-01-20,MHT,0.3
2015-01-20,MIA,0
2015-01-20,MKE,3.1
2015-01-20,MKG,9.8
2015-01-20,MLB,0
2015-01-20,MLI,0
2015-01-20,MLU,0
2015-01-20,MMH,0
2015-01-20,MOB,3.8
2015-01-20,MOT,0
2015-01-20,MQT,0
2015-01-20,MRY,0
2015-01-20,MSN,9.1
2015-01-20,MSO,8.3
2015-01-20,MSP,0
2015-01-20,MSY,0
2015-01-20,MTJ,0
2015-01-20,MVY,4.2
2015-01-20,MYR,0
2015-01-20,OAJ,2.5
2015-01-20,OAK,0
2015-01-20,OGG,5.8
2015-01-20,OKC,3.9
2015-01-20,OMA,0
2015-01-20,OME,0
2015-01-20,ONT,3.2
2015-01-20,ORD,2.8
2015-01-20,ORF,5.3
2015-01-20,ORH,0
2015-01-20,OTH,0
2015-01-20,OTZ,0
2015-01-20,PAH,0
2015-01-20,PBG,0
2015-01-20,PBI,5.4
2015-01-20,PDX,9.6
2015-01-20,PHF,2.4
2015-01-20,PHL,0
2015-01-20,PHX,9.7
2015-01-20,PIA,0
2015-01-20,PIB,0
2015-01-20,PIH,0
2015-01-20,PIT,5.8
2015-01-20,PLN,2.7
2015-01-20,PNS,2.2
2015-01-20,PPG,0
2015-01-20,PSC,0.6
2015-01-20,PSE,6.7
2015-01-20,PSG,0
2015-01-20,PSP,0
2015-01-20,PUB,3.2
2015-01-20,PVD,0
2015-01-20,PWM,5.6
2015-01-20,RAP,0
2015-01-20,RDD,3
2015-01-20,RDM,0
2015-01-20,RDU,8.1
2015-01-20,RHI,0
2015-01-20,RIC,0
2015-01-20,RKS,0.1
2015-01-20,RNO,4.3
2015-01-20,ROA,0
2015-01-20,ROC,0
2015-01-20,ROW,3
2015-01-20,RST,0
2015-01-20,RSW,0
2015-01-20,SAF,5.7
2015-01-20,SAN,0
2015-01-20,SAT,0
2015-01-20,SAV,8.4
2015-01-20,SBA,3.8
2015-01-20,SBN,3.8
2015-01-20,SBP,2.8
2015-01-20,SCC,5.7
2015-01-20,SCE,1.7
2015-01-20,SDF,0
2015-01-20,SEA,0
2015-01-20,SFO,0.5
2015-01-20,SGF,0
2015-01-20,SGU,5.6
2015-01-20,SHV,0
2015-01-20,SIT,6.4
2015-01-20,SJC,2.6
2015-01-20,SJT,0.2
2015-01-20,SJU,0
2015-01-20,SLC,0
2015-01-20,SMF,1.7
2015-01-20,SMX,4.9
2015-01-20,SNA,1.8
2015-01-20,SPI,4
2015-01-20,SPS,7.5
2015-01-20,SRQ,4.1
2015-01-20,STC,0
2015-01-20,STL,0
2015-01-20,STT,8
2015-01-20,STX,0
2015-01-20,SUN,0
2015-01-20,SUX,0.6
2015-01-20,SWF,0.9
2015-01-20,SYR,6.9
2015-01-20,TLH,0
2015-01-20,TOL,6
2015-01-20,TPA,0.5
2015-01-20,TRI,2.1
2015-01-20,TTN,5.1
2015-01-20,TUL,4.3
2015-01-20,TUS,0
2015-01-20,TVC,0
2015-01-20,TWF,1.8
2015-01-20,TXK,2.2
2015-01-20,TYR,0
2015-01-20,TYS,0
2015-01-20,UST,0.8
2015-01-20,VEL,0
2015-01-20,VLD,10.5
2015-01-20,VPS,0
2015-01-20,WRG,3.9
2015-01-20,WYS,0
2015-01-20,XNA,0
2015-01-20,YAK,5.4
2015-01-20,YUM,4.3
2015-01-21,ABE,0
2015-01-21,ABI,8.1
2015-01-21,ABQ,0.3
2015-01-21,ABR,0
2015-01-21,ABY,2.8
2015-01-21,ACK,12.1
2015-01-21,ACT,0
2015-01-21,ACV,0
2015-01-21,ACY,4.5
2015-01-21,ADK,4.8
2015-01-21,ADQ,2.5
2015-01-21,AEX,0
2015-01-21,AGS,7.1
2015-01-21,AKN,0
2015-01-21,ALB,3.7
2015-01-21,ALO,0
2015-01-21,AMA,2.5
2015-01-21,ANC,1.8
2015-01-21,APN,0.6
2015-01-21,ASE,0
2015-01-21,ATL,0
2015-01-21,ATW,0
2015-01-21,AUS,0
2015-01-21,AVL,8.9
2015-01-21,AVP,5.8
2015-01-21,AZO,4.6
2015-01-21,BDL,4.1
2015-01-21,BET,0
2015-01-21,BFL,7.7
2015-01-21,BGM,0.7
2015-01-21,BGR,0
2015-01-21,BHM,2.7
2015-01-21,BIL,3.7
2015-01-21,BIS,1.1
2015-01-21,BJI,0
2015-01-21,BLI,1
2015-01-21,BMI,0
2015-01-21,BNA,0
2015-01-21,BOI,1.8
2015-01-21,BOS,4.5
2015-01-21,BPT,0.1
2015-01-21,BQK,0
2015-01-21,BQN,0
2015-01-21,BRD,0
2015-01-21,BRO,0
2015-01-21,BRW,2.3
2015-01-21,BTM,0
2015-01-21,BTR,0
2015-01-21,BTV,1
2015-01-21,BUF,0
2015-01-21,BUR,0
2015-01-21,BWI,0
2015-01-21,BZN,6.1
2015-01-21,CAE,0.2
2015-01-21,CAK,0
2015-01-21,CDC,1.9
2015-01-21,CDV,0
2015-01-21,CEC,8
2015-01-21,CHA,1.2
2015-01-21,CHO,0
2015-01-21,CHS,0
2015-01-21,CID,0
2015-01-21,CIU,0
2015-01-21,CLD,0
2015-01-21,CLE,0
2015-01-21,CLL,0
2015-01-21,CLT,0
2015-01-21,CMH,8.8
2015-01-21,CMI,2.1
2015-01-21,CMX,3.6
2015-01-21,CNY,0.3
2015-01-21,COD,0
2015-01-21,COS,0
2015-01-21,COU,1
2015-01-21,CPR,9.5
2015-01-21,CRP,0
2015-01-21,CRW,2.5
2015-01-21,CSG,0
2015-01-21,CVG,0
2015-01-21,CWA,0
2015-01-21,DAB,5.7
2015-01-21,DAL,8.5
2015-01-21,DAY,8.7
2015-01-21,DBQ,4.1
2015-01-21,DCA,0
2015-01-21,DEN,0
2015-01-21,DFW,3.3
2015-01-21,DHN,1.6
2015-01-21,DIK,0
2015-01-21,DLG,0
2015-01-21,DLH,0.6
2015-01-21,DRO,3.5
2015-01-21,DSM,0
2015-01-21,DTW,17.1
2015-01-21,DVL,0
2015-01-21,EAU,2.7
2015-01-21,ECP,3.5
2015-01-21,EGE,7.2
2015-01-21,EKO,1.4
2015-01-21,ELM,-0
2015-01-21,ELP,0
2015-01-21,ERI,0
2015-01-21,ESC,0
2015-01-21,EUG,0
2015-01-21,EVV,0.4
2015-01-21,EWN,4.5
2015-01-21,EWR,0
2015-01-21,EYW,0
2015-01-21,FAI,1.4
2015-01-21,FAR,-0
2015-01-21,FAT,0
2015-01-21,FAY,8
2015-01-21,FCA,2.6
2015-01-21,FLG,0
2015-01-21,FLL,7.2
2015-01-21,FNT,2.1
2015-01-21,FSD,2.3
2015-01-21,FSM,0
2015-01-21,FWA,0
2015-01-21,GCC,0
2015-01-21,GCK,3.5
2015-01-21,GEG,0.9
2015-01-21,GFK,0
2015-01-21,GGG,0.8
2015-01-21,GJT,0
2015-01-21,GNV,0
2015-01-21,GPT,3.7
2015-01-21,GRB,8.3
2015-01-21,GRI,3.5
2015-01-21,GRK,0.5
2015-01-21,GRR,0.2
2015-01-21,GSO,0
2015-01-21,GSP,15.4
2015-01-21,GST,0
2015-01-21,GTF,0.6
2015-01-21,GTR,9.3
2015-01-21,GUC,0
2015-01-21,GUM,0
2015-01-21,HDN,0
2015-01-21,HIB,0
2015-01-21,HLN,2.9
2015-01-21,HNL,0
2015-01-21,HOB,9.3
2015-01-21,HOU,9.4
2015-01-21,HPN,0
2015-01-21,HRL,5.2
2015-01-21,HSV,-0
2015-01-21,HYA,2.2
2015-01-21,HYS,2.7
2015-01-21,IAD,0
2015-01-21,IAG,0
2015-01-21,IAH,1.5
2015-01-21,ICT,0
2015-01-21,IDA,0
2015-01-21,ILG,10.5
2015-01-21,ILM,0
2015-01-21,IMT,1.7
2015-01-21,IND,10.3
2015-01-21,INL,0
2015-01-21,ISN,3.8
2015-01-21,ISP,0.9
2015-01-21,ITH,0
2015-01-21,ITO,6.8
2015-01-21,JAC,1
2015-01-21,JAN,0
2015-01-21,JAX,0
2015-01-21,JFK,8.6
2015-01-21,JLN,4.5
2015-01-21,JMS,0
2015-01-21,JNU,1.9
2015-01-21,KOA,4.9
2015-01-21,KTN,3.9
2015-01-21,LAN,13
2015-01-21,LAR,0
2015-01-21,LAS,0
2015-01-21,LAW,5.2
2015-01-21,LAX,0
2015-01-21,LBB,1.1
2015-01-21,LBE,0
2015-01-21,LCH,0
2015-01-21,LEX,0
2015-01-21,LFT,0
2015-01-21,LGA,0.6
2015-01-21,LGB,2.4
2015-01-21,LIH,2.3
2015-01-21,LIT,1.3
2015-01-21,LNK,0.5
2015-01-21,LRD,0
2015-01-21,LSE,8
2015-01-21,LWS,0
2015-01-21,MAF,0.5
2015-01-21,MBS,2.8
2015-01-21,MCI,0
2015-01-21,MCO,0
2015-01-21,MDT,7.7
2015-01-21,MDW,0
2015-01-21,MEI,0
2015-01-21,MEM,6.3
2015-01-21,MFE,0.5
2015-01-21,MFR,0.6
2015-01-21,MGM,0
2015-01-21,MHK,0
2015-01-21,MHT,0
2015-01-21,MIA,3.3
2015-01-21,MKE,0.4
2015-01-21,MKG,0.8
2015-01-21,MLB,3.5
2015-01-21,MLI,8
2015-01-21,MLU,0
2015-01-21,MMH,0
2015-01-21,MOB,9.6
2015-01-21,MOT,3.2
2015-01-21,MQT,3.7
2015-01-21,MRY,7.2
2015-01-21,MSN,3.3
2015-01-21,MSO,9.1
2015-01-21,MSP,0
2015-01-21,MSY,0
2015-01-21,MTJ,6.1
2015-01-21,MVY,7.7
2015-01-21,MYR,0
2015-01-21,OAJ,0
2015-01-21,OAK,0
2015-01-21,OGG,0
2015-01-21,OKC,4.8
2015-01-21,OMA,7.6
2015-01-21,OME,0
2015-01-21,ONT,5.8
2015-01-21,ORD,7.2
2015-01-21,ORF,0
2015-01-21,ORH,7.8
2015-01-21,OTH,0
2015-01-21,OTZ,0
2015-01-21,PAH,0
2015-01-21,PBG,7.3
2015-01-21,PBI,0
2015-01-21,PDX,0.7
2015-01-21,PHF,2
2015-01-21,PHL,2.6
2015-01-21,PHX,3.9
2015-01-21,PIA,2.8
2015-01-21,PIB,0
2015-01-21,PIH,3.5
2015-01-21,PIT,0
2015-01-21,PLN,0
2015-01-21,PNS,7.7
2015-01-21,PPG,0
2015-01-21,PSC,0
2015-01-21,PSE,5.8
2015-01-21,PSG,0
2015-01-21,PSP,1.1
2015-01-21,PUB,0
2015-01-21,PVD,1
2015-01-21,PWM,0
2015-01-21,RAP,7.5
2015-01-21,RDD,0
2015-01-21,RDM,0
2015-01-21,RDU,0
2015-01-21,RHI,7.5
2015-01-21,RIC,2
2015-01-21,RKS,0.9
2015-01-21,RNO,0.9
2015-01-21,ROA,0
2015-01-21,ROC,0
2015-01-21,ROW,1.5
2015-01-21,RST,0.3
2015-01-21,RSW,0
2015-01-21,SAF,0
2015-01-21,SAN,0
2015-01-21,SAT,0
2015-01-21,SAV,3.1
2015-01-21,SBA,1.2
2015-01-21,SBN,0
2015-01-21,SBP,6.8
2015-01-21,SCC,3.1
2015-01-21,SCE,0
2015-01-21,SDF,0
2015-01-21,SEA,3.6
2015-01-21,SFO,0
2015-01-21,SGF,2.8
2015-01-21,SGU,0
2015-01-21,SHV,0
2015-01-21,SIT,3.9
2015-01-21,SJC,3.1
2015-01-21,SJT,0
2015-01-21,SJU,10.5
2015-01-21,SLC,1.7
2015-01-21,SMF,0
2015-01-21,SMX,4.6
2015-01-21,SNA,5.4
2015-01-21,SPI,5.4
2015-01-21,SPS,0
2015-01-21,SRQ,0
2015-01-21,STC,0
2015-01-21,STL,0
2015-01-21,STT,2.4
2015-01-21,STX,0
2015-01-21,SUN,0
2015-01-21,SUX,2.4
2015-01-21,SWF,0
2015-01-21,SYR,2.9
2015-01-21,TLH,0.2
2015-01-21,TOL,0
2015-01-21,TPA,9.3
2015-01-21,TRI,1.4
2015-01-21,TTN,2.8
2015-01-21,TUL,0
2015-01-21,TUS,0
2015-01-21,TVC,7.3
2015-01-21,TWF,9.6
2015-01-21,TXK,2.9
2015-01-21,TYR,6.6
2015-01-21,TYS,6.1
2015-01-21,UST,12
2015-01-21,VEL,7.5
2015-01-21,VLD,0
2015-01-21,VPS,0
2015-01-21,WRG,0
2015-01-21,WYS,0
2015-01-21,XNA,4.8
2015-01-21,YAK,2.1
2015-01-21,YUM,0
2015-01-22,ABE,3.2
2015-01-22,ABI,0
2015-01-22,ABQ,0
2015-01-22,ABR,0
2015-01-22,ABY,0.2
2015-01-22,ACK,0
2015-01-22,ACT,0
2015-01-22,ACV,0
2015-01-22,ACY,0
2015-01-22,ADK,0
2015-01-22,ADQ,0.4
2015-01-22,AEX,0.2
2015-01-22,AGS,0.7
2015-01-22,AKN,0
2015-01-22,ALB,0
2015-01-22,ALO,1.1
2015-01-22,AMA,2.9
2015-01-22,ANC,1.9
2015-01-22,APN,0
2015-01-22,ASE,0.1
2015-01-22,ATL,0
2015-01-22,ATW,0
2015-01-22,AUS,0
2015-01-22,AVL,0
2015-01-22,AVP,0
2015-01-22,AZO,1.6
2015-01-22,BDL,2.8
2015-01-22,BET,2.9
2015-01-22,BFL,3
2015-01-22,BGM,1.4
2015-01-22,BGR,3.4
2015-01-22,BHM,0
2015-01-22,BIL,2.2
2015-01-22,BIS,0
2015-01-22,BJI,3.1
2015-01-22,BLI,3.9
2015-01-22,BMI,2
2015-01-22,BNA,2.5
2015-01-22,BOI,6.3
2015-01-22,BOS,1.2
2015-01-22,BPT,0
2015-01-22,BQK,4.2
2015-01-22,BQN,0.3
2015-01-22,BRD,6.6
2015-01-22,BRO,0
2015-01-22,BRW,0
2015-01-22,BTM,0
2015-01-22,BTR,6.9
2015-01-22,BTV,1.3
2015-01-22,BUF,2.6
2015-01-22,BUR,0
2015-01-22,BWI,0
2015-01-22,BZN,2.9
2015-01-22,CAE,1
2015-01-22,CAK,0
2015-01-22,CDC,10.5
2015-01-22,CDV,6.5
2015-01-22,CEC,10.2
2015-01-22,CHA,0
2015-01-22,CHO,0
2015-01-22,CHS,6.3
2015-01-22,CID,2.3
2015-01-22,CIU,2
2015-01-22,CLD,0
2015-01-22,CLE,0
2015-01-22,CLL,0
2015-01-22,CLT,1.1
2015-01-22,CMH,2.1
2015-01-22,CMI,6.8
2015-01-22,CMX,0.4
2015-01-22,CNY,3.8
2015-01-22,COD,0.7
2015-01-22,COS,0
2015-01-22,COU,0
2015-01-22,CPR,0
2015-01-22,CRP,0
2015-01-22,CRW,0.5
2015-01-22,CSG,0.4
2015-01-22,CVG,6.4
2015-01-22,CWA,0
2015-01-22,DAB,1.2
2015-01-22,DAL,2
2015-01-22,DAY,0
2015-01-22,DBQ,9
2015-01-22,DCA,0
2015-01-22,DEN,0
2015-01-22,DFW,0
2015-01-22,DHN,0.4
2015-01-22,DIK,0
2015-01-22,DLG,0
2015-01-22,DLH,9
2015-01-22,DRO,0
2015-01-22,DSM,3.4
2015-01-22,DTW,0
2015-01-22,DVL,0
2015-01-22,EAU,0
2015-01-22,ECP,1.1
2015-01-22,EGE,0
2015-01-22,EKO,0
2015-01-22,ELM,1.3
2015-01-22,ELP,0.1
2015-01-22,ERI,0
2015-01-22,ESC,0.7
2015-01-22,EUG,3.5
2015-01-22,EVV,0
2015-01-22,EWN,0
2015-01-22,EWR,0.7
2015-01-22,EYW,10
2015-01-22,FAI,4.6
2015-01-22,FAR,4.2
2015-01-22,FAT,0
2015-01-22,FAY,8.8
2015-01-22,FCA,0
2015-01-22,FLG,0
2015-01-22,FLL,0.9
2015-01-22,FNT,0
2015-01-22,FSD,5.9
2015-01-22,FSM,0.5
2015-01-22,FWA,2
2015-01-22,GCC,3.5
2015-01-22,GCK,5.7
2015-01-22,GEG,0
2015-01-22,GFK,0
2015-01-22,GGG,2.4
2015-01-22,GJT,0
2015-01-22,GNV,0
2015-01-22,GPT,3.2
2015-01-22,GRB,6
2015-01-22,GRI,3.2
2015-01-22,GRK,0
2015-01-22,GRR,0
2015-01-22,GSO,1.8
2015-01-22,GSP,0
2015-01-22,GST,0
2015-01-22,GTF,0.4
2015-01-22,GTR,5.1
2015-01-22,GUC,0
2015-01-22,GUM,0
2015-01-22,HDN,0
2015-01-22,HIB,0
2015-01-22,HLN,0
2015-01-22,HNL,0
2015-01-22,HOB,4.8
2015-01-22,HOU,0
2015-01-22,HPN,0
2015-01-22,HRL,0
2015-01-22,HSV,0
2015-01-22,HYA,0
2015-01-22,HYS,0
2015-01-22,IAD,0
2015-01-22,IAG,6
2015-01-22,IAH,0
2015-01-22,ICT,0.1
2015-01-22,IDA,4.9
2015-01-22,ILG,0.5
2015-01-22,ILM,0
2015-01-22,IMT,0.2
2015-01-22,IND,3.3
2015-01-22,INL,1.7
2015-01-22,ISN,1
2015-01-22,ISP,7.9
2015-01-22,ITH,0
2015-01-22,ITO,6.9
2015-01-22,JAC,0.9
2015-01-22,JAN,5.5
2015-01-22,JAX,4.7
2015-01-22,JFK,2.4
2015-01-22,JLN,0
2015-01-22,JMS,2.9
2015-01-22,JNU,0
2015-01-22,KOA,3.3
2015-01-22,KTN,5.9
2015-01-22,LAN,1.7
2015-01-22,LAR,0.5
2015-01-22,LAS,1.3
2015-01-22,LAW,3.5
2015-01-22,LAX,0
2015-01-22,LBB,2.5
2015-01-22,LBE,5.5
2015-01-22,LCH,0
2015-01-22,LEX,0.3
2015-01-22,LFT,4.2
2015-01-22,LGA,4.7
2015-01-22,LGB,2.3
2015-01-22,LIH,10.8
2015-01-22,LIT,6.3
2015-01-22,LNK,1.3
2015-01-22,LRD,1.2
2015-01-22,LSE,0
2015-01-22,LWS,4.6
2015-01-22,MAF,0.4
2015-01-22,MBS,0
2015-01-22,MCI,12.4
2015-01-22,MCO,1.4
2015-01-22,MDT,0
2015-01-22,MDW,0
2015-01-22,MEI,0
2015-01-22,MEM,0
2015-01-22,MFE,0
2015-01-22,MFR,0
2015-01-22,MGM,13.9
2015-01-22,MHK,0
2015-01-22,MHT,0
2015-01-22,MIA,0
2015-01-22,MKE,0
2015-01-22,MKG,0
2015-01-22,MLB,11.2
2015-01-22,MLI,0
2015-01-22,MLU,0
2015-01-22,MMH,3.4
2015-01-22,MOB,7.9
2015-01-22,MOT,0
2015-01-22,MQT,2.6
2015-01-22,MRY,13.1
2015-01-22,MSN,0
2015-01-22,MSO,1.4
2015-01-22,MSP,0
2015-01-22,MSY,0
2015-01-22,MTJ,0
2015-01-22,MVY,0.1
2015-01-22,MYR,1.4
2015-01-22,OAJ,3.5
2015-01-22,OAK,4.2
2015-01-22,OGG,3
2015-01-22,OKC,3.5
2015-01-22,OMA,0
2015-01-22,OME,-0
2015-01-22,ONT,0
2015-01-22,ORD,0
2015-01-22,ORF,0
2015-01-22,ORH,0
2015-01-22,OTH,0
2015-01-22,OTZ,4.5
2015-01-22,PAH,0
2015-01-22,PBG,0
2015-01-22,PBI,0.7
2015-01-22,PDX,0
2015-01-22,PHF,5.8
2015-01-22,PHL,0
2015-01-22,PHX,5.4
2015-01-22,PIA,12.3
2015-01-22,PIB,0
2015-01-22,PIH,0
2015-01-22,PIT,5.2
2015-01-22,PLN,0
2015-01-22,PNS,2.7
2015-01-22,PPG,2.4
2015-01-22,PSC,1.2
2015-01-22,PSE,5.5
2015-01-22,PSG,0
2015-01-22,PSP,0.2
2015-01-22,PUB,0
2015-01-22,PVD,2.9
2015-01-22,PWM,8.3
2015-01-22,RAP,0
2015-01-22,RDD,0
2015-01-22,RDM,0.9
2015-01-22,RDU,0
2015-01-22,RHI,0.3
2015-01-22,RIC,3.8
2015-01-22,RKS,3.6
2015-01-22,RNO,0
2015-01-22,ROA,0
2015-01-22,ROC,0
2015-01-22,ROW,4.4
2015-01-22,RST,6.9
2015-01-22,RSW,4.5
2015-01-22,SAF,0
2015-01-22,SAN,0
2015-01-22,SAT,0
2015-01-22,SAV,3.7
2015-01-22,SBA,0
2015-01-22,SBN,5.8
2015-01-22,SBP,0
2015-01-22,SCC,2.2
2015-01-22,SCE,0
2015-01-22,SDF,1.5
2015-01-22,SEA,0
2015-01-22,SFO,1.2
2015-01-22,SGF,0
2015-01-22,SGU,0
2015-01-22,SHV,0
2015-01-22,SIT,3.4
2015-01-22,SJC,0.9
