DOB,DaysAlive,IQ,Pass,Gender
1990-01-18 14:13:20,10853.1157407407,91,Yes,Female
1990-03-03 02:40:00,10809.5972222222,87,No,Female
1990-01-29 22:26:40,10841.7731481481,142,Yes,Female
1990-05-13 16:20:00,10738.0694444444,86,No,Female
1990-02-19 07:20:00,10821.4027777778,110,No,Female
1990-02-15 08:53:20,10825.337962963,113,No,Female
1990-05-10 16:06:40,10741.0787037037,101,Yes,Female
1990-04-03 15:13:20,10778.1157407407,72,Yes,Female
1990-02-07 00:53:20,10833.6712962963,95,No,Female
1990-02-26 22:40:00,10813.7638888889,73,Yes,Female
1990-04-02 11:26:40,10779.2731481481,109,Yes,Female
1990-04-10 13:53:20,10771.1712962963,92,Yes,Female
1990-02-04 06:13:20,10836.4490740741,60,Yes,Female
1990-01-13 23:06:40,10857.7453703704,150,No,Female
1990-03-16 01:46:40,10796.6342592593,120,Yes,Female
1990-03-19 02:00:00,10793.625,117,No,Female
1990-03-28 13:46:40,10784.1342592593,73,Yes,Female
1990-01-05 20:40:00,10865.8472222222,94,No,Female
1990-05-27 02:33:20,10724.6435185185,142,Yes,Female
1990-01-28 18:40:00,10842.9305555556,73,No,Female
1990-05-04 15:40:00,10747.0972222222,110,Yes,Female
1990-01-06 18:53:20,10864.9212962963,75,Yes,Female
1990-01-19 23:33:20,10851.7268518519,69,No,Female
1990-02-19 07:20:00,10821.4027777778,102,No,Female
1990-03-15 03:33:20,10797.5601851852,129,No,Female
1990-04-12 15:53:20,10769.087962963,108,Yes,Female
1990-01-26 16:40:00,10845.0138888889,67,Yes,Female
1990-05-17 09:13:20,10734.3657407407,87,Yes,Female
1990-05-16 05:26:40,10735.5231481481,121,Yes,Female
1990-04-15 10:33:20,10766.3101851852,125,No,Female
1990-01-14 04:40:00,10857.5138888889,48,No,Female
1990-05-12 12:33:20,10739.2268518519,98,Yes,Female
1990-04-30 11:40:00,10751.2638888889,-2,No,Female
1990-01-07 22:40:00,10863.7638888889,92,Yes,Female
1990-06-06 18:06:40,10713.9953703704,74,No,Female
1990-02-10 23:20:00,10829.7361111111,107,Yes,Female
1990-05-11 08:46:40,10740.3842592593,71,Yes,Female
1990-06-11 03:40:00,10709.5972222222,118,Yes,Female
1990-06-14 20:33:20,10705.8935185185,127,No,Female
1990-05-15 18:20:00,10735.9861111111,82,No,Female
1990-04-18 10:46:40,10763.3009259259,100,Yes,Female
1990-02-13 18:00:00,10826.9583333333,54,Yes,Female
1990-05-11 14:20:00,10740.1527777778,103,No,Female
1990-02-25 13:20:00,10815.1527777778,130,Yes,Female
1990-02-04 00:40:00,10836.6805555556,98,No,Female
1990-03-10 01:20:00,10802.6527777778,86,No,Female
1990-04-20 18:20:00,10760.9861111111,114,Yes,Female
1990-06-03 06:46:40,10717.4675925926,87,Yes,Female
1990-03-10 23:33:20,10801.7268518519,111,No,Female
1990-01-23 10:53:20,10848.2546296296,101,Yes,Female
1990-01-15 19:33:20,10855.8935185185,116,No,Female
1990-03-20 22:26:40,10791.7731481481,123,Yes,Female
1990-06-12 18:33:20,10707.9768518519,145,No,Female
1990-04-26 07:40:00,10755.4305555556,75,Yes,Female
1990-05-17 14:46:40,10734.1342592593,97,Yes,Female
1990-03-16 01:46:40,10796.6342592593,90,No,Female
1990-06-03 12:20:00,10717.2361111111,131,Yes,Female
1990-01-12 08:13:20,10859.3657407407,137,No,Female
1990-03-01 11:46:40,10811.2175925926,151,Yes,Female
1990-05-05 02:46:40,10746.6342592593,110,Yes,Female
1990-03-21 15:06:40,10791.0787037037,92,No,Female
1990-06-03 12:20:00,10717.2361111111,93,Yes,Female
1990-02-04 17:20:00,10835.9861111111,133,Yes,Female
1990-06-09 18:20:00,10710.9861111111,103,Yes,Female
1990-04-06 09:53:20,10775.337962963,127,No,Female
1990-03-09 14:13:20,10803.1157407407,49,No,Female
1990-05-26 21:00:00,10724.875,103,No,Female
1990-05-07 10:20:00,10744.3194444444,117,Yes,Female
1990-01-23 22:00:00,10847.7916666667,86,Yes,Female
1990-06-16 00:20:00,10704.7361111111,102,Yes,Female
1990-03-19 02:00:00,10793.625,81,No,Female
1990-03-10 23:33:20,10801.7268518519,72,No,Female
1990-03-26 06:13:20,10786.4490740741,109,Yes,Female
1990-02-02 04:13:20,10838.5324074074,91,Yes,Female
1990-03-12 20:00:00,10799.875,86,Yes,Female
1990-06-16 00:20:00,10704.7361111111,89,No,Female
1990-04-04 19:00:00,10776.9583333333,135,Yes,Female
1990-03-19 02:00:00,10793.625,64,No,Female
1990-01-14 21:20:00,10856.8194444444,83,Yes,Female
1990-05-18 13:00:00,10733.2083333333,107,Yes,Female
1990-01-17 10:26:40,10854.2731481481,89,No,Female
1990-01-04 00:13:20,10867.6990740741,73,No,Female
1990-02-10 01:06:40,10830.662037037,134,Yes,Female
1990-04-20 07:13:20,10761.4490740741,44,No,Female
1990-02-16 18:13:20,10823.9490740741,151,Yes,Female
1990-02-15 03:20:00,10825.5694444444,81,Yes,Female
1990-06-04 21:40:00,10715.8472222222,105,No,Female
1990-06-08 14:33:20,10712.1435185185,67,Yes,Female
1990-02-11 10:26:40,10829.2731481481,62,Yes,Female
1990-01-21 08:53:20,10850.337962963,122,Yes,Female
1990-02-20 16:40:00,10820.0138888889,136,Yes,Female
1990-04-30 17:13:20,10751.0324074074,67,No,Female
1990-04-10 13:53:20,10771.1712962963,145,Yes,Female
1990-01-17 10:26:40,10854.2731481481,56,Yes,Female
1990-06-03 12:20:00,10717.2361111111,114,Yes,Female
1990-02-08 21:20:00,10831.8194444444,99,Yes,Female
1990-01-21 03:20:00,10850.5694444444,78,No,Female
1990-04-02 11:26:40,10779.2731481481,98,No,Female
1990-04-12 15:53:20,10769.087962963,183,No,Female
1990-06-03 01:13:20,10717.6990740741,94,Yes,Female
1990-05-23 04:06:40,10728.5787037037,154,No,Female
1990-02-28 19:06:40,10811.912037037,119,No,Female
1990-04-11 12:06:40,10770.2453703704,64,No,Female
1990-05-10 16:06:40,10741.0787037037,78,Yes,Female
1990-02-19 07:20:00,10821.4027777778,96,Yes,Female
1990-03-28 13:46:40,10784.1342592593,78,Yes,Female
1990-06-08 14:33:20,10712.1435185185,118,Yes,Female
1990-03-02 15:33:20,10810.0601851852,96,Yes,Female
1990-06-13 16:46:40,10707.0509259259,106,Yes,Female
1990-01-24 03:33:20,10847.5601851852,95,Yes,Female
1990-02-06 13:46:40,10834.1342592593,183,No,Female
1990-06-10 16:33:20,10710.0601851852,91,Yes,Female
1990-05-30 19:26:40,10720.9398148148,113,Yes,Female
1990-02-26 17:06:40,10813.9953703704,79,No,Female
1990-05-20 15:00:00,10731.125,125,Yes,Female
1990-05-15 18:20:00,10735.9861111111,108,Yes,Female
1990-04-17 07:00:00,10764.4583333333,66,Yes,Female
1990-03-23 06:00:00,10789.4583333333,59,No,Female
1990-01-03 07:33:20,10868.3935185185,155,No,Female
1990-02-23 05:46:40,10817.4675925926,151,Yes,Female
1990-01-02 09:20:00,10869.3194444444,102,Yes,Female
1990-01-28 02:00:00,10843.625,97,No,Female
1990-06-14 15:00:00,10706.125,115,No,Female
1990-02-02 09:46:40,10838.3009259259,140,Yes,Female
1990-01-05 20:40:00,10865.8472222222,101,Yes,Female
1990-02-20 00:00:00,10820.7083333333,127,Yes,Female
1990-03-07 17:46:40,10804.9675925926,48,Yes,Female
1990-01-03 18:40:00,10867.9305555556,161,Yes,Female
1990-03-28 02:40:00,10784.5972222222,65,No,Female
1990-03-12 08:53:20,10800.337962963,86,Yes,Female
1990-05-01 15:26:40,10750.1064814815,51,No,Female
1990-05-24 02:20:00,10727.6527777778,106,No,Female
1990-04-11 12:06:40,10770.2453703704,92,Yes,Female
1990-06-12 13:00:00,10708.2083333333,83,No,Female
1990-01-28 18:40:00,10842.9305555556,148,No,Female
1990-01-08 20:53:20,10862.837962963,91,Yes,Female
1990-02-25 13:20:00,10815.1527777778,132,No,Female
1990-04-29 02:20:00,10752.6527777778,65,No,Female
1990-05-22 22:33:20,10728.8101851852,57,No,Female
1990-03-13 23:46:40,10798.7175925926,109,Yes,Female
1990-01-18 08:40:00,10853.3472222222,78,Yes,Female
1990-05-30 19:26:40,10720.9398148148,152,No,Female
1990-02-18 14:40:00,10822.0972222222,79,Yes,Female
1990-04-16 19:53:20,10764.9212962963,147,No,Female
1990-01-30 04:00:00,10841.5416666667,136,Yes,Female
1990-06-02 03:00:00,10718.625,132,No,Female
1990-05-19 11:13:20,10732.2824074074,144,Yes,Female
1990-04-18 05:13:20,10763.5324074074,196,Yes,Female
1990-04-15 05:00:00,10766.5416666667,100,No,Female
1990-05-03 06:20:00,10748.4861111111,75,No,Female
1990-02-12 03:06:40,10828.5787037037,98,Yes,Female
1990-06-07 21:53:20,10712.837962963,83,No,Female
1990-04-18 10:46:40,10763.3009259259,167,No,Female
1990-03-02 10:00:00,10810.2916666667,49,No,Female
1990-04-15 05:00:00,10766.5416666667,139,No,Female
1990-01-01 00:00:00,10870.7083333333,157,No,Female
1990-03-19 18:40:00,10792.9305555556,119,No,Female
1990-03-24 15:20:00,10788.0694444444,67,Yes,Female
1990-05-28 23:00:00,10722.7916666667,100,Yes,Female
1990-03-17 05:33:20,10795.4768518519,76,No,Female
1990-06-13 11:13:20,10707.2824074074,139,No,Female
1990-01-04 11:20:00,10867.2361111111,91,No,Female
1990-01-06 02:13:20,10865.6157407407,168,No,Female
1990-03-12 08:53:20,10800.337962963,136,Yes,Female
1990-01-26 22:13:20,10844.7824074074,91,Yes,Female
1990-01-08 04:13:20,10863.5324074074,96,Yes,Female
1990-06-02 03:00:00,10718.625,108,Yes,Female
1990-04-24 22:20:00,10756.8194444444,97,No,Female
1990-01-02 03:46:40,10869.5509259259,105,No,Female
1990-05-21 18:46:40,10729.9675925926,119,Yes,Female
1990-03-17 11:06:40,10795.2453703704,104,Yes,Female
1990-02-20 11:06:40,10820.2453703704,95,No,Female
1990-04-13 14:06:40,10768.162037037,132,No,Female
1990-01-16 17:46:40,10854.9675925926,115,No,Female
1990-04-08 17:26:40,10773.0231481481,153,Yes,Female
1990-01-03 13:06:40,10868.162037037,96,Yes,Female
1990-02-09 19:33:20,10830.8935185185,45,No,Female
1990-03-17 16:40:00,10795.0138888889,143,Yes,Female
1990-04-09 15:40:00,10772.0972222222,181,Yes,Female
1990-04-28 15:13:20,10753.1157407407,47,Yes,Female
1990-03-21 04:00:00,10791.5416666667,107,No,Female
1990-01-29 00:13:20,10842.6990740741,90,Yes,Female
1990-04-03 04:06:40,10778.5787037037,150,Yes,Female
1990-03-04 23:06:40,10807.7453703704,103,Yes,Female
1990-04-17 23:40:00,10763.7638888889,126,No,Female
1990-01-10 22:53:20,10860.7546296296,98,Yes,Female
1990-05-06 06:33:20,10745.4768518519,97,No,Female
1990-02-22 07:33:20,10818.3935185185,76,No,Female
1990-05-16 11:00:00,10735.2916666667,115,No,Female
1990-02-01 11:33:20,10839.2268518519,98,No,Female
1990-02-15 08:53:20,10825.337962963,132,Yes,Female
1990-01-10 00:40:00,10861.6805555556,94,Yes,Female
1990-01-30 04:00:00,10841.5416666667,78,No,Female
1990-04-14 12:20:00,10767.2361111111,76,Yes,Female
1990-01-07 00:26:40,10864.6898148148,127,Yes,Female
1990-01-07 17:06:40,10863.9953703704,83,No,Female
1990-04-10 19:26:40,10770.9398148148,135,No,Female
1990-03-10 23:33:20,10801.7268518519,99,No,Female
1990-03-28 08:13:20,10784.3657407407,123,No,Female
1990-03-09 14:13:20,10803.1157407407,114,Yes,Female
1990-01-11 15:33:20,10860.0601851852,143,No,Female
1990-01-13 12:00:00,10858.2083333333,81,Yes,Female
1990-04-02 11:26:40,10779.2731481481,96,Yes,Female
1990-04-06 04:20:00,10775.5694444444,83,Yes,Female
1990-01-16 12:13:20,10855.1990740741,88,Yes,Female
1990-05-11 08:46:40,10740.3842592593,64,No,Female
1990-01-24 14:40:00,10847.0972222222,97,No,Female
1990-01-11 10:00:00,10860.2916666667,142,Yes,Female
1990-04-26 02:06:40,10755.662037037,74,Yes,Female
1990-06-04 10:33:20,10716.3101851852,112,Yes,Female
1990-05-30 19:26:40,10720.9398148148,95,No,Female
1990-01-03 13:06:40,10868.162037037,114,Yes,Female
1990-02-09 02:53:20,10831.587962963,125,Yes,Female
1990-06-04 16:06:40,10716.0787037037,78,Yes,Female
1990-01-25 12:53:20,10846.1712962963,122,No,Female
1990-02-23 16:53:20,10817.0046296296,66,Yes,Female
1990-01-16 17:46:40,10854.9675925926,94,No,Female
1990-06-16 11:26:40,10704.2731481481,60,Yes,Female
1990-05-17 20:20:00,10733.9027777778,108,No,Female
1990-03-22 07:46:40,10790.3842592593,105,Yes,Female
1990-02-13 18:00:00,10826.9583333333,86,Yes,Female
1990-01-23 10:53:20,10848.2546296296,95,Yes,Female
1990-02-22 02:00:00,10818.625,95,Yes,Female
1990-01-27 09:20:00,10844.3194444444,80,Yes,Female
1990-03-20 16:53:20,10792.0046296296,130,No,Female
1990-05-30 08:20:00,10721.4027777778,110,No,Female
1990-02-23 00:13:20,10817.6990740741,98,Yes,Female
1990-03-21 15:06:40,10791.0787037037,112,No,Female
1990-02-01 11:33:20,10839.2268518519,125,Yes,Female
1990-01-08 04:13:20,10863.5324074074,78,Yes,Female
1990-02-02 20:53:20,10837.837962963,147,Yes,Female
1990-05-30 19:26:40,10720.9398148148,156,No,Female
1990-05-31 12:06:40,10720.2453703704,104,No,Female
1990-05-26 04:20:00,10725.5694444444,116,No,Female
1990-04-11 17:40:00,10770.0138888889,93,No,Female
1990-01-13 23:06:40,10857.7453703704,144,Yes,Female
1990-03-29 00:53:20,10783.6712962963,105,No,Female
1990-03-20 16:53:20,10792.0046296296,79,Yes,Female
1990-01-30 15:06:40,10841.0787037037,172,Yes,Female
1990-01-10 00:40:00,10861.6805555556,54,Yes,Female
1990-06-10 22:06:40,10709.8287037037,126,No,Female
1990-05-15 07:13:20,10736.4490740741,92,No,Female
1990-05-13 21:53:20,10737.837962963,71,Yes,Female
1990-04-20 01:40:00,10761.6805555556,111,No,Female
1990-02-01 22:40:00,10838.7638888889,72,Yes,Female
1990-01-12 08:13:20,10859.3657407407,72,Yes,Female
1990-04-04 13:26:40,10777.1898148148,121,No,Female
1990-03-11 21:46:40,10800.8009259259,73,No,Female
1990-06-14 20:33:20,10705.8935185185,125,No,Female
1990-04-08 23:00:00,10772.7916666667,127,No,Female
1990-04-30 06:06:40,10751.4953703704,77,Yes,Female
1990-02-19 18:26:40,10820.9398148148,124,Yes,Female
1990-04-02 00:20:00,10779.7361111111,94,No,Female
1990-06-14 20:33:20,10705.8935185185,62,No,Female
1990-01-06 02:13:20,10865.6157407407,81,No,Female
1990-02-27 09:46:40,10813.3009259259,49,No,Female
1990-02-22 02:00:00,10818.625,157,No,Female
1990-05-22 05:53:20,10729.5046296296,102,Yes,Female
1990-02-27 15:20:00,10813.0694444444,78,No,Female
1990-05-12 01:26:40,10739.6898148148,82,No,Female
1990-02-17 10:53:20,10823.2546296296,109,Yes,Female
1990-01-28 18:40:00,10842.9305555556,82,Yes,Female
1990-05-07 15:53:20,10744.087962963,94,Yes,Female
1990-04-17 18:06:40,10763.9953703704,102,Yes,Female
1990-05-19 11:13:20,10732.2824074074,105,No,Female
1990-06-05 03:13:20,10715.6157407407,79,Yes,Female
1990-01-31 07:46:40,10840.3842592593,135,No,Female
1990-05-21 07:40:00,10730.4305555556,94,No,Female
1990-03-19 18:40:00,10792.9305555556,99,Yes,Female
1990-02-17 10:53:20,10823.2546296296,77,No,Female
1990-01-24 14:40:00,10847.0972222222,52,Yes,Female
1990-02-05 10:00:00,10835.2916666667,152,No,Female
1990-01-13 17:33:20,10857.9768518519,74,No,Female
1990-06-07 05:13:20,10713.5324074074,108,Yes,Female
1990-04-29 02:20:00,10752.6527777778,143,No,Female
1990-01-19 18:00:00,10851.9583333333,119,No,Female
1990-04-30 00:33:20,10751.7268518519,71,No,Female
1990-01-22 18:13:20,10848.9490740741,112,Yes,Female
1990-02-18 09:06:40,10822.3287037037,105,Yes,Female
1990-02-28 13:33:20,10812.1435185185,95,No,Female
1990-03-20 22:26:40,10791.7731481481,145,No,Female
1990-05-11 03:13:20,10740.6157407407,88,Yes,Female
1990-03-18 03:46:40,10794.5509259259,132,Yes,Female
1990-05-07 04:46:40,10744.5509259259,107,No,Female
1990-06-06 01:26:40,10714.6898148148,32,Yes,Female
1990-02-01 11:33:20,10839.2268518519,48,No,Female
1990-05-23 04:06:40,10728.5787037037,107,No,Female
1990-06-01 10:20:00,10719.3194444444,121,No,Female
1990-04-20 18:20:00,10760.9861111111,92,Yes,Female
1990-04-12 04:46:40,10769.5509259259,72,Yes,Female
1990-01-08 09:46:40,10863.3009259259,111,No,Female
1990-02-17 22:00:00,10822.7916666667,137,Yes,Female
1990-02-23 11:20:00,10817.2361111111,125,Yes,Female
1990-05-13 21:53:20,10737.837962963,128,No,Female
1990-03-13 23:46:40,10798.7175925926,82,Yes,Female
1990-03-23 17:06:40,10788.9953703704,101,Yes,Female
1990-05-28 06:20:00,10723.4861111111,53,No,Female
1990-03-11 16:13:20,10801.0324074074,98,Yes,Female
1990-02-01 22:40:00,10838.7638888889,119,Yes,Female
1990-04-15 21:40:00,10765.8472222222,98,Yes,Female
1990-03-07 17:46:40,10804.9675925926,123,No,Female
1990-01-01 05:33:20,10870.4768518519,114,No,Female
1990-05-28 00:46:40,10723.7175925926,70,Yes,Female
1990-05-15 18:20:00,10735.9861111111,103,No,Female
1990-04-02 00:20:00,10779.7361111111,168,No,Female
1990-04-24 05:40:00,10757.5138888889,95,No,Female
1990-04-22 03:40:00,10759.5972222222,82,Yes,Female
1990-04-27 22:33:20,10753.8101851852,98,Yes,Female
1990-02-24 04:00:00,10816.5416666667,129,No,Female
1990-01-19 06:53:20,10852.4212962963,105,No,Female
1990-02-03 13:33:20,10837.1435185185,62,No,Female
1990-05-17 09:13:20,10734.3657407407,82,Yes,Female
1990-01-07 11:33:20,10864.2268518519,82,No,Female
1990-05-31 17:40:00,10720.0138888889,115,No,Female
1990-05-30 08:20:00,10721.4027777778,116,Yes,Female
1990-03-02 04:26:40,10810.5231481481,65,Yes,Female
1990-05-03 17:26:40,10748.0231481481,94,Yes,Female
1990-03-29 23:06:40,10782.7453703704,103,No,Female
1990-01-23 05:20:00,10848.4861111111,59,No,Female
1990-02-15 20:00:00,10824.875,130,No,Female
1990-02-25 13:20:00,10815.1527777778,89,Yes,Female
1990-01-19 23:33:20,10851.7268518519,134,Yes,Female
1990-05-25 11:40:00,10726.2638888889,116,No,Female
1990-06-08 20:06:40,10711.912037037,51,Yes,Female
1990-05-15 07:13:20,10736.4490740741,129,No,Female
1990-02-27 09:46:40,10813.3009259259,121,Yes,Female
1990-01-26 05:33:20,10845.4768518519,46,No,Female
1990-02-27 04:13:20,10813.5324074074,117,Yes,Female
1990-01-09 08:00:00,10862.375,64,No,Female
1990-03-09 03:06:40,10803.5787037037,115,Yes,Female
1990-02-14 05:06:40,10826.4953703704,87,Yes,Female
1990-02-20 11:06:40,10820.2453703704,29,Yes,Female
1990-03-26 00:40:00,10786.6805555556,81,Yes,Female
1990-04-13 08:33:20,10768.3935185185,100,Yes,Female
1990-05-03 23:00:00,10747.7916666667,111,No,Female
1990-03-17 11:06:40,10795.2453703704,51,Yes,Female
1990-03-15 09:06:40,10797.3287037037,104,Yes,Female
1990-03-08 10:26:40,10804.2731481481,53,No,Female
1990-03-13 18:13:20,10798.9490740741,151,No,Female
1990-05-03 17:26:40,10748.0231481481,154,Yes,Female
1990-02-15 14:26:40,10825.1064814815,136,No,Female
1990-02-14 05:06:40,10826.4953703704,134,No,Female
1990-02-19 07:20:00,10821.4027777778,122,No,Female
1990-01-15 19:33:20,10855.8935185185,63,No,Female
1990-03-30 10:13:20,10782.2824074074,64,No,Female
1990-03-31 19:33:20,10780.8935185185,89,No,Female
1990-05-29 21:13:20,10721.8657407407,115,Yes,Female
1990-06-13 00:06:40,10707.7453703704,105,Yes,Female
1990-02-24 09:33:20,10816.3101851852,105,No,Female
1990-04-09 15:40:00,10772.0972222222,103,Yes,Female
1990-01-31 13:20:00,10840.1527777778,71,Yes,Female
1990-05-05 02:46:40,10746.6342592593,131,No,Female
1990-04-29 02:20:00,10752.6527777778,138,No,Female
1990-05-13 21:53:20,10737.837962963,73,Yes,Female
1990-04-23 01:53:20,10758.6712962963,113,Yes,Female
1990-02-14 05:06:40,10826.4953703704,59,Yes,Female
1990-05-09 01:13:20,10742.6990740741,153,Yes,Female
1990-06-06 18:06:40,10713.9953703704,58,Yes,Female
1990-01-26 11:06:40,10845.2453703704,125,No,Female
1990-03-06 14:00:00,10806.125,139,No,Female
1990-03-17 11:06:40,10795.2453703704,63,No,Female
1990-03-19 07:33:20,10793.3935185185,56,No,Female
1990-03-03 02:40:00,10809.5972222222,61,No,Female
1990-04-21 11:00:00,10760.2916666667,147,No,Female
1990-02-06 19:20:00,10833.9027777778,96,No,Female
1990-01-12 02:40:00,10859.5972222222,59,Yes,Female
1990-04-10 02:46:40,10771.6342592593,50,Yes,Female
1990-03-14 16:26:40,10798.0231481481,94,Yes,Female
1990-03-02 10:00:00,10810.2916666667,105,No,Female
1990-04-04 19:00:00,10776.9583333333,118,Yes,Female
1990-05-30 13:53:20,10721.1712962963,126,No,Female
1990-04-17 18:06:40,10763.9953703704,67,Yes,Female
1990-05-22 00:20:00,10729.7361111111,118,Yes,Female
1990-04-01 01:06:40,10780.662037037,91,No,Female
1990-01-14 21:20:00,10856.8194444444,102,Yes,Female
1990-03-22 02:13:20,10790.6157407407,120,Yes,Female
1990-01-02 09:20:00,10869.3194444444,169,Yes,Female
1990-02-15 03:20:00,10825.5694444444,135,Yes,Female
1990-05-31 17:40:00,10720.0138888889,66,No,Female
1990-06-17 09:40:00,10703.3472222222,83,No,Female
1990-05-22 05:53:20,10729.5046296296,90,No,Female
1990-02-26 17:06:40,10813.9953703704,87,No,Female
1990-02-18 20:13:20,10821.8657407407,112,No,Female
1990-06-06 23:40:00,10713.7638888889,134,Yes,Female
1990-05-28 00:46:40,10723.7175925926,90,Yes,Female
1990-03-07 01:06:40,10805.662037037,150,No,Female
1990-02-26 11:33:20,10814.2268518519,85,Yes,Female
1990-03-16 12:53:20,10796.1712962963,92,Yes,Female
1990-01-30 20:40:00,10840.8472222222,60,Yes,Female
1990-05-09 12:20:00,10742.2361111111,75,Yes,Female
1990-04-25 09:26:40,10756.3564814815,101,Yes,Female
1990-03-11 10:40:00,10801.2638888889,89,No,Female
1990-06-12 01:53:20,10708.6712962963,68,No,Female
1990-01-14 04:40:00,10857.5138888889,99,No,Female
1990-04-07 19:13:20,10773.9490740741,74,Yes,Female
1990-03-07 01:06:40,10805.662037037,85,No,Female
1990-05-03 11:53:20,10748.2546296296,101,Yes,Female
1990-05-31 01:00:00,10720.7083333333,98,No,Female
1990-05-02 13:40:00,10749.1805555556,106,Yes,Female
1990-03-07 01:06:40,10805.662037037,111,No,Female
1990-05-31 23:13:20,10719.7824074074,44,No,Female
1990-06-02 03:00:00,10718.625,90,Yes,Female
1990-02-04 06:13:20,10836.4490740741,69,Yes,Female
1990-01-29 11:20:00,10842.2361111111,90,No,Female
