SampleID	BarcodeSequence	LinkerPrimerSequence	Run	Ecosystem	Island	Lat	Lon	Collection_Date	F_Primer	R_Primer	Ecosys_Type	Host_Type	Host	InputFileName	Description
24.4.2001			MLO	Aero	Hawaii	19.535918	-155.575984	24.4.2001	ITS1F	ITS2	Aerial		NA	24.4.2001.fasta	MLO_24.4.2001
24.4.2002			MLO	Aero	Hawaii	19.535918	-155.575984	24.4.2002	ITS1F	ITS2	Aerial		NA	24.4.2002.fasta	MLO_24.4.2002
24.4.2010			MLO	Aero	Hawaii	19.535918	-155.575984	24.4.2010	ITS1F	ITS2	Aerial		NA	24.4.2010.fasta	MLO_24.4.2010
24.5.2001			MLO	Aero	Hawaii	19.535918	-155.575984	24.5.2001	ITS1F	ITS2	Aerial		NA	24.5.2001.fasta	MLO_24.5.2001
24.5.2002			MLO	Aero	Hawaii	19.535918	-155.575984	24.5.2002	ITS1F	ITS2	Aerial		NA	24.5.2002.fasta	MLO_24.5.2002
24.6.2002			MLO	Aero	Hawaii	19.535918	-155.575984	24.6.2002	ITS1F	ITS2	Aerial		NA	24.6.2002.fasta	MLO_24.6.2002
24.7.2000			MLO	Aero	Hawaii	19.535918	-155.575984	24.7.2000	ITS1F	ITS2	Aerial		NA	24.7.2000.fasta	MLO_24.7.2000
24.7.2002			MLO	Aero	Hawaii	19.535918	-155.575984	24.7.2002	ITS1F	ITS2	Aerial		NA	24.7.2002.fasta	MLO_24.7.2002
24.8.2001			MLO	Aero	Hawaii	19.535918	-155.575984	24.8.2001	ITS1F	ITS2	Aerial		NA	24.8.2001.fasta	MLO_24.8.2001
24.8.2010			MLO	Aero	Hawaii	19.535918	-155.575984	24.8.2010	ITS1F	ITS2	Aerial		NA	24.8.2010.fasta	MLO_24.8.2010
25.1.2001			MLO	Aero	Hawaii	19.535918	-155.575984	25.1.2001	ITS1F	ITS2	Aerial		NA	25.1.2001.fasta	MLO_25.1.2001
25.1.2012			MLO	Aero	Hawaii	19.535918	-155.575984	25.1.2012	ITS1F	ITS2	Aerial		NA	25.1.2012.fasta	MLO_25.1.2012
25.11.2002			MLO	Aero	Hawaii	19.535918	-155.575984	25.11.2002	ITS1F	ITS2	Aerial		NA	25.11.2002.fasta	MLO_25.11.2002
25.11.2003			MLO	Aero	Hawaii	19.535918	-155.575984	25.11.2003	ITS1F	ITS2	Aerial		NA	25.11.2003.fasta	MLO_25.11.2003
25.11.2011			MLO	Aero	Hawaii	19.535918	-155.575984	25.11.2011	ITS1F	ITS2	Aerial		NA	25.11.2011.fasta	MLO_25.11.2011
25.3.2008			MLO	Aero	Hawaii	19.535918	-155.575984	25.3.2008	ITS1F	ITS2	Aerial		NA	25.3.2008.fasta	MLO_25.3.2008
25.3.2011			MLO	Aero	Hawaii	19.535918	-155.575984	25.3.2011	ITS1F	ITS2	Aerial		NA	25.3.2011.fasta	MLO_25.3.2011
25.4.2001			MLO	Aero	Hawaii	19.535918	-155.575984	25.4.2001	ITS1F	ITS2	Aerial		NA	25.4.2001.fasta	MLO_25.4.2001
25.4.2002			MLO	Aero	Hawaii	19.535918	-155.575984	25.4.2002	ITS1F	ITS2	Aerial		NA	25.4.2002.fasta	MLO_25.4.2002
25.4.2008			MLO	Aero	Hawaii	19.535918	-155.575984	25.4.2008	ITS1F	ITS2	Aerial		NA	25.4.2008.fasta	MLO_25.4.2008
25.9.2000			MLO	Aero	Hawaii	19.535918	-155.575984	25.9.2000	ITS1F	ITS2	Aerial		NA	25.9.2000.fasta	MLO_25.9.2000
26.1.2005			MLO	Aero	Hawaii	19.535918	-155.575984	26.1.2005	ITS1F	ITS2	Aerial		NA	26.1.2005.fasta	MLO_26.1.2005
26.1.2012			MLO	Aero	Hawaii	19.535918	-155.575984	26.1.2012	ITS1F	ITS2	Aerial		NA	26.1.2012.fasta	MLO_26.1.2012
26.10.2001			MLO	Aero	Hawaii	19.535918	-155.575984	26.10.2001	ITS1F	ITS2	Aerial		NA	26.10.2001.fasta	MLO_26.10.2001
26.10.2012			MLO	Aero	Hawaii	19.535918	-155.575984	26.10.2012	ITS1F	ITS2	Aerial		NA	26.10.2012.fasta	MLO_26.10.2012
26.11.2004			MLO	Aero	Hawaii	19.535918	-155.575984	26.11.2004	ITS1F	ITS2	Aerial		NA	26.11.2004.fasta	MLO_26.11.2004
26.12.2000			MLO	Aero	Hawaii	19.535918	-155.575984	26.12.2000	ITS1F	ITS2	Aerial		NA	26.12.2000.fasta	MLO_26.12.2000
26.3.2012			MLO	Aero	Hawaii	19.535918	-155.575984	26.3.2012	ITS1F	ITS2	Aerial		NA	26.3.2012.fasta	MLO_26.3.2012
26.4.2001			MLO	Aero	Hawaii	19.535918	-155.575984	26.4.2001	ITS1F	ITS2	Aerial		NA	26.4.2001.fasta	MLO_26.4.2001
26.4.2002			MLO	Aero	Hawaii	19.535918	-155.575984	26.4.2002	ITS1F	ITS2	Aerial		NA	26.4.2002.fasta	MLO_26.4.2002
26.4.2011			MLO	Aero	Hawaii	19.535918	-155.575984	26.4.2011	ITS1F	ITS2	Aerial		NA	26.4.2011.fasta	MLO_26.4.2011
26.5.2010			MLO	Aero	Hawaii	19.535918	-155.575984	26.5.2010	ITS1F	ITS2	Aerial		NA	26.5.2010.fasta	MLO_26.5.2010
26.6.2008			MLO	Aero	Hawaii	19.535918	-155.575984	26.6.2008	ITS1F	ITS2	Aerial		NA	26.6.2008.fasta	MLO_26.6.2008
26.7.2011			MLO	Aero	Hawaii	19.535918	-155.575984	26.7.2011	ITS1F	ITS2	Aerial		NA	26.7.2011.fasta	MLO_26.7.2011
26.8.2003			MLO	Aero	Hawaii	19.535918	-155.575984	26.8.2003	ITS1F	ITS2	Aerial		NA	26.8.2003.fasta	MLO_26.8.2003
26.8.2011			MLO	Aero	Hawaii	19.535918	-155.575984	26.8.2011	ITS1F	ITS2	Aerial		NA	26.8.2011.fasta	MLO_26.8.2011
27.1.2012			MLO	Aero	Hawaii	19.535918	-155.575984	27.1.2012	ITS1F	ITS2	Aerial		NA	27.1.2012.fasta	MLO_27.1.2012
27.10.2003			MLO	Aero	Hawaii	19.535918	-155.575984	27.10.2003	ITS1F	ITS2	Aerial		NA	27.10.2003.fasta	MLO_27.10.2003
27.12.2004			MLO	Aero	Hawaii	19.535918	-155.575984	27.12.2004	ITS1F	ITS2	Aerial		NA	27.12.2004.fasta	MLO_27.12.2004
27.2.2001			MLO	Aero	Hawaii	19.535918	-155.575984	27.2.2001	ITS1F	ITS2	Aerial		NA	27.2.2001.fasta	MLO_27.2.2001
27.2.2006			MLO	Aero	Hawaii	19.535918	-155.575984	27.2.2006	ITS1F	ITS2	Aerial		NA	27.2.2006.fasta	MLO_27.2.2006
27.3.2001			MLO	Aero	Hawaii	19.535918	-155.575984	27.3.2001	ITS1F	ITS2	Aerial		NA	27.3.2001.fasta	MLO_27.3.2001
27.4.2001			MLO	Aero	Hawaii	19.535918	-155.575984	27.4.2001	ITS1F	ITS2	Aerial		NA	27.4.2001.fasta	MLO_27.4.2001
27.5.2008			MLO	Aero	Hawaii	19.535918	-155.575984	27.5.2008	ITS1F	ITS2	Aerial		NA	27.5.2008.fasta	MLO_27.5.2008
27.5.2011			MLO	Aero	Hawaii	19.535918	-155.575984	27.5.2011	ITS1F	ITS2	Aerial		NA	27.5.2011.fasta	MLO_27.5.2011
27.6.2011			MLO	Aero	Hawaii	19.535918	-155.575984	27.6.2011	ITS1F	ITS2	Aerial		NA	27.6.2011.fasta	MLO_27.6.2011
27.7.2000			MLO	Aero	Hawaii	19.535918	-155.575984	27.7.2000	ITS1F	ITS2	Aerial		NA	27.7.2000.fasta	MLO_27.7.2000
27.9.2011			MLO	Aero	Hawaii	19.535918	-155.575984	27.9.2011	ITS1F	ITS2	Aerial		NA	27.9.2011.fasta	MLO_27.9.2011
28.1.2011			MLO	Aero	Hawaii	19.535918	-155.575984	28.1.2011	ITS1F	ITS2	Aerial		NA	28.1.2011.fasta	MLO_28.1.2011
28.10.2002			MLO	Aero	Hawaii	19.535918	-155.575984	28.10.2002	ITS1F	ITS2	Aerial		NA	28.10.2002.fasta	MLO_28.10.2002
28.10.2011			MLO	Aero	Hawaii	19.535918	-155.575984	28.10.2011	ITS1F	ITS2	Aerial		NA	28.10.2011.fasta	MLO_28.10.2011
28.11.2000			MLO	Aero	Hawaii	19.535918	-155.575984	28.11.2000	ITS1F	ITS2	Aerial		NA	28.11.2000.fasta	MLO_28.11.2000
28.12.2012			MLO	Aero	Hawaii	19.535918	-155.575984	28.12.2012	ITS1F	ITS2	Aerial		NA	28.12.2012.fasta	MLO_28.12.2012
28.2.2005			MLO	Aero	Hawaii	19.535918	-155.575984	28.2.2005	ITS1F	ITS2	Aerial		NA	28.2.2005.fasta	MLO_28.2.2005
28.2.2011			MLO	Aero	Hawaii	19.535918	-155.575984	28.2.2011	ITS1F	ITS2	Aerial		NA	28.2.2011.fasta	MLO_28.2.2011
28.3.2001			MLO	Aero	Hawaii	19.535918	-155.575984	28.3.2001	ITS1F	ITS2	Aerial		NA	28.3.2001.fasta	MLO_28.3.2001
28.4.2000			MLO	Aero	Hawaii	19.535918	-155.575984	28.4.2000	ITS1F	ITS2	Aerial		NA	28.4.2000.fasta	MLO_28.4.2000
28.5.2002			MLO	Aero	Hawaii	19.535918	-155.575984	28.5.2002	ITS1F	ITS2	Aerial		NA	28.5.2002.fasta	MLO_28.5.2002
28.8.2000			MLO	Aero	Hawaii	19.535918	-155.575984	28.8.2000	ITS1F	ITS2	Aerial		NA	28.8.2000.fasta	MLO_28.8.2000
28.8.2002			MLO	Aero	Hawaii	19.535918	-155.575984	28.8.2002	ITS1F	ITS2	Aerial		NA	28.8.2002.fasta	MLO_28.8.2002
28.8.2008			MLO	Aero	Hawaii	19.535918	-155.575984	28.8.2008	ITS1F	ITS2	Aerial		NA	28.8.2008.fasta	MLO_28.8.2008
28.9.2001			MLO	Aero	Hawaii	19.535918	-155.575984	28.9.2001	ITS1F	ITS2	Aerial		NA	28.9.2001.fasta	MLO_28.9.2001
29.11.2002			MLO	Aero	Hawaii	19.535918	-155.575984	29.11.2002	ITS1F	ITS2	Aerial		NA	29.11.2002.fasta	MLO_29.11.2002
29.12.2003			MLO	Aero	Hawaii	19.535918	-155.575984	29.12.2003	ITS1F	ITS2	Aerial		NA	29.12.2003.fasta	MLO_29.12.2003
29.3.2001			MLO	Aero	Hawaii	19.535918	-155.575984	29.3.2001	ITS1F	ITS2	Aerial		NA	29.3.2001.fasta	MLO_29.3.2001
29.3.2002			MLO	Aero	Hawaii	19.535918	-155.575984	29.3.2002	ITS1F	ITS2	Aerial		NA	29.3.2002.fasta	MLO_29.3.2002
29.3.2012			MLO	Aero	Hawaii	19.535918	-155.575984	29.3.2012	ITS1F	ITS2	Aerial		NA	29.3.2012.fasta	MLO_29.3.2012
29.4.2002			MLO	Aero	Hawaii	19.535918	-155.575984	29.4.2002	ITS1F	ITS2	Aerial		NA	29.4.2002.fasta	MLO_29.4.2002
29.4.2011			MLO	Aero	Hawaii	19.535918	-155.575984	29.4.2011	ITS1F	ITS2	Aerial		NA	29.4.2011.fasta	MLO_29.4.2011
29.5.2012			MLO	Aero	Hawaii	19.535918	-155.575984	29.5.2012	ITS1F	ITS2	Aerial		NA	29.5.2012.fasta	MLO_29.5.2012
29.8.2007			MLO	Aero	Hawaii	19.535918	-155.575984	29.8.2007	ITS1F	ITS2	Aerial		NA	29.8.2007.fasta	MLO_29.8.2007
29.9.2004			MLO	Aero	Hawaii	19.535918	-155.575984	29.9.2004	ITS1F	ITS2	Aerial		NA	29.9.2004.fasta	MLO_29.9.2004
29.9.2011			MLO	Aero	Hawaii	19.535918	-155.575984	29.9.2011	ITS1F	ITS2	Aerial		NA	29.9.2011.fasta	MLO_29.9.2011
3.1.2012			MLO	Aero	Hawaii	19.535918	-155.575984	3.1.2012	ITS1F	ITS2	Aerial		NA	3.1.2012.fasta	MLO_3.1.2012
3.10.2000			MLO	Aero	Hawaii	19.535918	-155.575984	3.10.2000	ITS1F	ITS2	Aerial		NA	3.10.2000.fasta	MLO_3.10.2000
3.11.2011			MLO	Aero	Hawaii	19.535918	-155.575984	3.11.2011	ITS1F	ITS2	Aerial		NA	3.11.2011.fasta	MLO_3.11.2011
3.4.2002			MLO	Aero	Hawaii	19.535918	-155.575984	3.4.2002	ITS1F	ITS2	Aerial		NA	3.4.2002.fasta	MLO_3.4.2002
3.5.2000			MLO	Aero	Hawaii	19.535918	-155.575984	3.5.2000	ITS1F	ITS2	Aerial		NA	3.5.2000.fasta	MLO_3.5.2000
3.5.2001			MLO	Aero	Hawaii	19.535918	-155.575984	3.5.2001	ITS1F	ITS2	Aerial		NA	3.5.2001.fasta	MLO_3.5.2001
3.5.2006			MLO	Aero	Hawaii	19.535918	-155.575984	3.5.2006	ITS1F	ITS2	Aerial		NA	3.5.2006.fasta	MLO_3.5.2006
3.5.2011			MLO	Aero	Hawaii	19.535918	-155.575984	3.5.2011	ITS1F	ITS2	Aerial		NA	3.5.2011.fasta	MLO_3.5.2011
3.6.2011			MLO	Aero	Hawaii	19.535918	-155.575984	3.6.2011	ITS1F	ITS2	Aerial		NA	3.6.2011.fasta	MLO_3.6.2011
3.9.2002			MLO	Aero	Hawaii	19.535918	-155.575984	3.9.2002	ITS1F	ITS2	Aerial		NA	3.9.2002.fasta	MLO_3.9.2002
3.9.2003			MLO	Aero	Hawaii	19.535918	-155.575984	3.9.2003	ITS1F	ITS2	Aerial		NA	3.9.2003.fasta	MLO_3.9.2003
30.1.2007			MLO	Aero	Hawaii	19.535918	-155.575984	30.1.2007	ITS1F	ITS2	Aerial		NA	30.1.2007.fasta	MLO_30.1.2007
30.10.2000			MLO	Aero	Hawaii	19.535918	-155.575984	30.10.2000	ITS1F	ITS2	Aerial		NA	30.10.2000.fasta	MLO_30.10.2000
30.12.2002			MLO	Aero	Hawaii	19.535918	-155.575984	30.12.2002	ITS1F	ITS2	Aerial		NA	30.12.2002.fasta	MLO_30.12.2002
30.12.2005			MLO	Aero	Hawaii	19.535918	-155.575984	30.12.2005	ITS1F	ITS2	Aerial		NA	30.12.2005.fasta	MLO_30.12.2005
30.3.2010			MLO	Aero	Hawaii	19.535918	-155.575984	30.3.2010	ITS1F	ITS2	Aerial		NA	30.3.2010.fasta	MLO_30.3.2010
30.5.2000			MLO	Aero	Hawaii	19.535918	-155.575984	30.5.2000	ITS1F	ITS2	Aerial		NA	30.5.2000.fasta	MLO_30.5.2000
30.8.2001			MLO	Aero	Hawaii	19.535918	-155.575984	30.8.2001	ITS1F	ITS2	Aerial		NA	30.8.2001.fasta	MLO_30.8.2001
31.10.2008			MLO	Aero	Hawaii	19.535918	-155.575984	31.10.2008	ITS1F	ITS2	Aerial		NA	31.10.2008.fasta	MLO_31.10.2008
31.3.2006			MLO	Aero	Hawaii	19.535918	-155.575984	31.3.2006	ITS1F	ITS2	Aerial		NA	31.3.2006.fasta	MLO_31.3.2006
31.3.2011			MLO	Aero	Hawaii	19.535918	-155.575984	31.3.2011	ITS1F	ITS2	Aerial		NA	31.3.2011.fasta	MLO_31.3.2011
31.5.2001			MLO	Aero	Hawaii	19.535918	-155.575984	31.5.2001	ITS1F	ITS2	Aerial		NA	31.5.2001.fasta	MLO_31.5.2001
31.5.2012			MLO	Aero	Hawaii	19.535918	-155.575984	31.5.2012	ITS1F	ITS2	Aerial		NA	31.5.2012.fasta	MLO_31.5.2012
31.7.2012			MLO	Aero	Hawaii	19.535918	-155.575984	31.7.2012	ITS1F	ITS2	Aerial		NA	31.7.2012.fasta	MLO_31.7.2012
31.8.2005			MLO	Aero	Hawaii	19.535918	-155.575984	31.8.2005	ITS1F	ITS2	Aerial		NA	31.8.2005.fasta	MLO_31.8.2005
31.8.2012			MLO	Aero	Hawaii	19.535918	-155.575984	31.8.2012	ITS1F	ITS2	Aerial		NA	31.8.2012.fasta	MLO_31.8.2012
4.12.2002			MLO	Aero	Hawaii	19.535918	-155.575984	4.12.2002	ITS1F	ITS2	Aerial		NA	4.12.2002.fasta	MLO_4.12.2002
4.2.2010			MLO	Aero	Hawaii	19.535918	-155.575984	4.2.2010	ITS1F	ITS2	Aerial		NA	4.2.2010.fasta	MLO_4.2.2010
4.2.2011			MLO	Aero	Hawaii	19.535918	-155.575984	4.2.2011	ITS1F	ITS2	Aerial		NA	4.2.2011.fasta	MLO_4.2.2011
4.3.2005			MLO	Aero	Hawaii	19.535918	-155.575984	4.3.2005	ITS1F	ITS2	Aerial		NA	4.3.2005.fasta	MLO_4.3.2005
4.3.2011			MLO	Aero	Hawaii	19.535918	-155.575984	4.3.2011	ITS1F	ITS2	Aerial		NA	4.3.2011.fasta	MLO_4.3.2011
4.5.2001			MLO	Aero	Hawaii	19.535918	-155.575984	4.5.2001	ITS1F	ITS2	Aerial		NA	4.5.2001.fasta	MLO_4.5.2001
4.5.2007			MLO	Aero	Hawaii	19.535918	-155.575984	4.5.2007	ITS1F	ITS2	Aerial		NA	4.5.2007.fasta	MLO_4.5.2007
4.5.2012			MLO	Aero	Hawaii	19.535918	-155.575984	4.5.2012	ITS1F	ITS2	Aerial		NA	4.5.2012.fasta	MLO_4.5.2012
4.6.2002			MLO	Aero	Hawaii	19.535918	-155.575984	4.6.2002	ITS1F	ITS2	Aerial		NA	4.6.2002.fasta	MLO_4.6.2002
4.9.2012			MLO	Aero	Hawaii	19.535918	-155.575984	4.9.2012	ITS1F	ITS2	Aerial		NA	4.9.2012.fasta	MLO_4.9.2012
5.1.2001			MLO	Aero	Hawaii	19.535918	-155.575984	5.1.2001	ITS1F	ITS2	Aerial		NA	5.1.2001.fasta	MLO_5.1.2001
5.12.2006			MLO	Aero	Hawaii	19.535918	-155.575984	5.12.2006	ITS1F	ITS2	Aerial		NA	5.12.2006.fasta	MLO_5.12.2006
5.2.2002			MLO	Aero	Hawaii	19.535918	-155.575984	5.2.2002	ITS1F	ITS2	Aerial		NA	5.2.2002.fasta	MLO_5.2.2002
5.2.2007			MLO	Aero	Hawaii	19.535918	-155.575984	5.2.2007	ITS1F	ITS2	Aerial		NA	5.2.2007.fasta	MLO_5.2.2007
5.3.2001			MLO	Aero	Hawaii	19.535918	-155.575984	5.3.2001	ITS1F	ITS2	Aerial		NA	5.3.2001.fasta	MLO_5.3.2001
5.3.2012			MLO	Aero	Hawaii	19.535918	-155.575984	5.3.2012	ITS1F	ITS2	Aerial		NA	5.3.2012.fasta	MLO_5.3.2012
5.4.2002			MLO	Aero	Hawaii	19.535918	-155.575984	5.4.2002	ITS1F	ITS2	Aerial		NA	5.4.2002.fasta	MLO_5.4.2002
5.6.2000			MLO	Aero	Hawaii	19.535918	-155.575984	5.6.2000	ITS1F	ITS2	Aerial		NA	5.6.2000.fasta	MLO_5.6.2000
5.9.2000			MLO	Aero	Hawaii	19.535918	-155.575984	5.9.2000	ITS1F	ITS2	Aerial		NA	5.9.2000.fasta	MLO_5.9.2000
6.10.2002			MLO	Aero	Hawaii	19.535918	-155.575984	6.10.2002	ITS1F	ITS2	Aerial		NA	6.10.2002.fasta	MLO_6.10.2002
6.11.2000			MLO	Aero	Hawaii	19.535918	-155.575984	6.11.2000	ITS1F	ITS2	Aerial		NA	6.11.2000.fasta	MLO_6.11.2000
6.12.2011			MLO	Aero	Hawaii	19.535918	-155.575984	6.12.2011	ITS1F	ITS2	Aerial		NA	6.12.2011.fasta	MLO_6.12.2011
6.3.2002			MLO	Aero	Hawaii	19.535918	-155.575984	6.3.2002	ITS1F	ITS2	Aerial		NA	6.3.2002.fasta	MLO_6.3.2002
6.3.2003			MLO	Aero	Hawaii	19.535918	-155.575984	6.3.2003	ITS1F	ITS2	Aerial		NA	6.3.2003.fasta	MLO_6.3.2003
6.4.2005			MLO	Aero	Hawaii	19.535918	-155.575984	6.4.2005	ITS1F	ITS2	Aerial		NA	6.4.2005.fasta	MLO_6.4.2005
6.4.2007			MLO	Aero	Hawaii	19.535918	-155.575984	6.4.2007	ITS1F	ITS2	Aerial		NA	6.4.2007.fasta	MLO_6.4.2007
6.5.2002			MLO	Aero	Hawaii	19.535918	-155.575984	6.5.2002	ITS1F	ITS2	Aerial		NA	6.5.2002.fasta	MLO_6.5.2002
6.5.2011			MLO	Aero	Hawaii	19.535918	-155.575984	6.5.2011	ITS1F	ITS2	Aerial		NA	6.5.2011.fasta	MLO_6.5.2011
7.1.2002			MLO	Aero	Hawaii	19.535918	-155.575984	7.1.2002	ITS1F	ITS2	Aerial		NA	7.1.2002.fasta	MLO_7.1.2002
7.1.2005			MLO	Aero	Hawaii	19.535918	-155.575984	7.1.2005	ITS1F	ITS2	Aerial		NA	7.1.2005.fasta	MLO_7.1.2005
7.1.2008			MLO	Aero	Hawaii	19.535918	-155.575984	7.1.2008	ITS1F	ITS2	Aerial		NA	7.1.2008.fasta	MLO_7.1.2008
7.1.2011			MLO	Aero	Hawaii	19.535918	-155.575984	7.1.2011	ITS1F	ITS2	Aerial		NA	7.1.2011.fasta	MLO_7.1.2011
7.11.2001			MLO	Aero	Hawaii	19.535918	-155.575984	7.11.2001	ITS1F	ITS2	Aerial		NA	7.11.2001.fasta	MLO_7.11.2001
7.12.2012			MLO	Aero	Hawaii	19.535918	-155.575984	7.12.2012	ITS1F	ITS2	Aerial		NA	7.12.2012.fasta	MLO_7.12.2012
7.2.2001			MLO	Aero	Hawaii	19.535918	-155.575984	7.2.2001	ITS1F	ITS2	Aerial		NA	7.2.2001.fasta	MLO_7.2.2001
7.3.2001			MLO	Aero	Hawaii	19.535918	-155.575984	7.3.2001	ITS1F	ITS2	Aerial		NA	7.3.2001.fasta	MLO_7.3.2001
7.4.2008			MLO	Aero	Hawaii	19.535918	-155.575984	7.4.2008	ITS1F	ITS2	Aerial		NA	7.4.2008.fasta	MLO_7.4.2008
7.5.2003			MLO	Aero	Hawaii	19.535918	-155.575984	7.5.2003	ITS1F	ITS2	Aerial		NA	7.5.2003.fasta	MLO_7.5.2003
7.5.2004			MLO	Aero	Hawaii	19.535918	-155.575984	7.5.2004	ITS1F	ITS2	Aerial		NA	7.5.2004.fasta	MLO_7.5.2004
7.6.2011			MLO	Aero	Hawaii	19.535918	-155.575984	7.6.2011	ITS1F	ITS2	Aerial		NA	7.6.2011.fasta	MLO_7.6.2011
7.7.2011			MLO	Aero	Hawaii	19.535918	-155.575984	7.7.2011	ITS1F	ITS2	Aerial		NA	7.7.2011.fasta	MLO_7.7.2011
7.8.2000			MLO	Aero	Hawaii	19.535918	-155.575984	7.8.2000	ITS1F	ITS2	Aerial		NA	7.8.2000.fasta	MLO_7.8.2000
8.10.2002			MLO	Aero	Hawaii	19.535918	-155.575984	8.10.2002	ITS1F	ITS2	Aerial		NA	8.10.2002.fasta	MLO_8.10.2002
8.10.2010			MLO	Aero	Hawaii	19.535918	-155.575984	8.10.2010	ITS1F	ITS2	Aerial		NA	8.10.2010.fasta	MLO_8.10.2010
8.12.2000			MLO	Aero	Hawaii	19.535918	-155.575984	8.12.2000	ITS1F	ITS2	Aerial		NA	8.12.2000.fasta	MLO_8.12.2000
8.12.2011			MLO	Aero	Hawaii	19.535918	-155.575984	8.12.2011	ITS1F	ITS2	Aerial		NA	8.12.2011.fasta	MLO_8.12.2011
8.2.2012			MLO	Aero	Hawaii	19.535918	-155.575984	8.2.2012	ITS1F	ITS2	Aerial		NA	8.2.2012.fasta	MLO_8.2.2012
8.3.2010			MLO	Aero	Hawaii	19.535918	-155.575984	8.3.2010	ITS1F	ITS2	Aerial		NA	8.3.2010.fasta	MLO_8.3.2010
8.3.2012			MLO	Aero	Hawaii	19.535918	-155.575984	8.3.2012	ITS1F	ITS2	Aerial		NA	8.3.2012.fasta	MLO_8.3.2012
8.4.2004			MLO	Aero	Hawaii	19.535918	-155.575984	8.4.2004	ITS1F	ITS2	Aerial		NA	8.4.2004.fasta	MLO_8.4.2004
8.4.2011			MLO	Aero	Hawaii	19.535918	-155.575984	8.4.2011	ITS1F	ITS2	Aerial		NA	8.4.2011.fasta	MLO_8.4.2011
8.5.2001			MLO	Aero	Hawaii	19.535918	-155.575984	8.5.2001	ITS1F	ITS2	Aerial		NA	8.5.2001.fasta	MLO_8.5.2001
8.5.2008			MLO	Aero	Hawaii	19.535918	-155.575984	8.5.2008	ITS1F	ITS2	Aerial		NA	8.5.2008.fasta	MLO_8.5.2008
8.6.2001			MLO	Aero	Hawaii	19.535918	-155.575984	8.6.2001	ITS1F	ITS2	Aerial		NA	8.6.2001.fasta	MLO_8.6.2001
8.8.2001			MLO	Aero	Hawaii	19.535918	-155.575984	8.8.2001	ITS1F	ITS2	Aerial		NA	8.8.2001.fasta	MLO_8.8.2001
8.8.2002			MLO	Aero	Hawaii	19.535918	-155.575984	8.8.2002	ITS1F	ITS2	Aerial		NA	8.8.2002.fasta	MLO_8.8.2002
8.9.2011			MLO	Aero	Hawaii	19.535918	-155.575984	8.9.2011	ITS1F	ITS2	Aerial		NA	8.9.2011.fasta	MLO_8.9.2011
9.1.2007			MLO	Aero	Hawaii	19.535918	-155.575984	9.1.2007	ITS1F	ITS2	Aerial		NA	9.1.2007.fasta	MLO_9.1.2007
9.10.2001			MLO	Aero	Hawaii	19.535918	-155.575984	9.10.2001	ITS1F	ITS2	Aerial		NA	9.10.2001.fasta	MLO_9.10.2001
9.10.2002			MLO	Aero	Hawaii	19.535918	-155.575984	9.10.2002	ITS1F	ITS2	Aerial		NA	9.10.2002.fasta	MLO_9.10.2002
9.10.2003			MLO	Aero	Hawaii	19.535918	-155.575984	9.10.2003	ITS1F	ITS2	Aerial		NA	9.10.2003.fasta	MLO_9.10.2003
9.10.2012			MLO	Aero	Hawaii	19.535918	-155.575984	9.10.2012	ITS1F	ITS2	Aerial		NA	9.10.2012.fasta	MLO_9.10.2012
9.11.2012			MLO	Aero	Hawaii	19.535918	-155.575984	9.11.2012	ITS1F	ITS2	Aerial		NA	9.11.2012.fasta	MLO_9.11.2012
9.3.2001			MLO	Aero	Hawaii	19.535918	-155.575984	9.3.2001	ITS1F	ITS2	Aerial		NA	9.3.2001.fasta	MLO_9.3.2001
9.4.2003			MLO	Aero	Hawaii	19.535918	-155.575984	9.4.2003	ITS1F	ITS2	Aerial		NA	9.4.2003.fasta	MLO_9.4.2003
9.5.2001			MLO	Aero	Hawaii	19.535918	-155.575984	9.5.2001	ITS1F	ITS2	Aerial		NA	9.5.2001.fasta	MLO_9.5.2001
9.9.2002			MLO	Aero	Hawaii	19.535918	-155.575984	9.9.2002	ITS1F	ITS2	Aerial		NA	9.9.2002.fasta	MLO_9.9.2002
Chelex1			MLO	Aero	Oahu	21.361513	-157.80236		ITS1F	ITS2	Aerial		NA	Chelex1.fasta	MLO_Chelex1
Chelex2			MLO	Aero	Oahu	21.361513	-157.80236		ITS1F	ITS2	Aerial		NA	Chelex2.fasta	MLO_Chelex2
Chelex3			MLO	Aero	Oahu	21.361513	-157.80236		ITS1F	ITS2	Aerial		NA	Chelex3.fasta	MLO_Chelex3
Chelex7			MLO	Aero	Oahu	21.361513	-157.80236		ITS1F	ITS2	Aerial		NA	Chelex7.fasta	MLO_Chelex7
Chelex8			MLO	Aero	Oahu	21.361513	-157.80236		ITS1F	ITS2	Aerial		NA	Chelex8.fasta	MLO_Chelex8
Chelex9			MLO	Aero	Oahu	21.361513	-157.80236		ITS1F	ITS2	Aerial		NA	Chelex9.fasta	MLO_Chelex9
ChelexNeg			MLO	Controls	Oahu	NA	NA	NA	ITS1F	ITS2	Aerial		NA	ChelexNeg.fasta	MLO_ChelexNeg
ChelexPos			MLO	Controls	Oahu	NA	NA	NA	ITS1F	ITS2	Aerial		NA	ChelexPos.fasta	MLO_ChelexPos
