Sample.ID,Rep,Well,Dilution,Substrate,Hour,Absorbance,SampleType
Clear_Creek,1,H2,0.001,D.L -α-Glycerol Phosphate,144,0.003,Soil
Clear_Creek,1,H3,0.001,D-Mallic Acid,144,0,Soil
Clear_Creek,1,H4,0.001,Putrescine,144,0,Soil
Clear_Creek,1,A1,0.01,Water,144,0,Soil
Clear_Creek,1,A2,0.01,β-Methyl-D- Glucoside,144,1.841,Soil
Clear_Creek,1,A3,0.01,D-Galactonic Acid γ-Lactone,144,0.003,Soil
Clear_Creek,1,A4,0.01,L-Arginine,144,0.011,Soil
Clear_Creek,1,B1,0.01,Pyruvic Acid Methyl Ester,144,0.539,Soil
Clear_Creek,1,B2,0.01,D-Xylose,144,0.016,Soil
Clear_Creek,1,B3,0.01,D-Galacturonic Acid,144,0.053,Soil
Clear_Creek,1,B4,0.01,L-Asparganine,144,0.014,Soil
Clear_Creek,1,C1,0.01,Tween 40,144,0.199,Soil
Clear_Creek,1,C2,0.01,i-Erythitol,144,2.182,Soil
Clear_Creek,1,C3,0.01,2-Hydroxy Benzoic Acid,144,0.01,Soil
Clear_Creek,1,C4,0.01,L-Phenylalanine,144,0.265,Soil
Clear_Creek,1,D1,0.01,Tween 80 ,144,0.109,Soil
Clear_Creek,1,D2,0.01,D-Mannitol,144,1.023,Soil
Clear_Creek,1,D3,0.01,4-Hydroxy Benzoic Acid,144,0.505,Soil
Clear_Creek,1,D4,0.01,L-Serine,144,0.209,Soil
Clear_Creek,1,E1,0.01,α-Cyclodextrin,144,0.25,Soil
Clear_Creek,1,E2,0.01,N-Acetyl-D-Glucosamine,144,0.69,Soil
Clear_Creek,1,E3,0.01,γ-Hydroxybutyric Acid,144,0,Soil
Clear_Creek,1,E4,0.01,L-Threonine,144,0.142,Soil
Clear_Creek,1,F1,0.01,Glycogen,144,0.363,Soil
Clear_Creek,1,F2,0.01,D-Glucosaminic Acid,144,0.309,Soil
Clear_Creek,1,F3,0.01,Itaconic Acid,144,1.021,Soil
Clear_Creek,1,F4,0.01,Glycyl-L-Glutamic Acid,144,0.265,Soil
Clear_Creek,1,G1,0.01,D-Cellobiose,144,0.193,Soil
Clear_Creek,1,G2,0.01,Glucose-1-Phosphate,144,0.035,Soil
Clear_Creek,1,G3,0.01,α-Ketobutyric Acid,144,0.056,Soil
Clear_Creek,1,G4,0.01,Phenylethylamine,144,0.046,Soil
Clear_Creek,1,H1,0.01,α-D-Lactose,144,0.004,Soil
Clear_Creek,1,H2,0.01,D.L -α-Glycerol Phosphate,144,0.038,Soil
Clear_Creek,1,H3,0.01,D-Mallic Acid,144,0.005,Soil
Clear_Creek,1,H4,0.01,Putrescine,144,0.01,Soil
Clear_Creek,1,A1,0.1,Water,144,0,Soil
Clear_Creek,1,A2,0.1,β-Methyl-D- Glucoside,144,0.772,Soil
Clear_Creek,1,A3,0.1,D-Galactonic Acid γ-Lactone,144,2.906,Soil
Clear_Creek,1,A4,0.1,L-Arginine,144,0.508,Soil
Clear_Creek,1,B1,0.1,Pyruvic Acid Methyl Ester,144,0.94,Soil
Clear_Creek,1,B2,0.1,D-Xylose,144,0,Soil
Clear_Creek,1,B3,0.1,D-Galacturonic Acid,144,2.123,Soil
Clear_Creek,1,B4,0.1,L-Asparganine,144,0.293,Soil
Clear_Creek,1,C1,0.1,Tween 40,144,0,Soil
Clear_Creek,1,C2,0.1,i-Erythitol,144,0.61,Soil
Clear_Creek,1,C3,0.1,2-Hydroxy Benzoic Acid,144,0.111,Soil
Clear_Creek,1,C4,0.1,L-Phenylalanine,144,0.303,Soil
Clear_Creek,1,D1,0.1,Tween 80 ,144,2.608,Soil
Clear_Creek,1,D2,0.1,D-Mannitol,144,2.409,Soil
Clear_Creek,1,D3,0.1,4-Hydroxy Benzoic Acid,144,0.698,Soil
Clear_Creek,1,D4,0.1,L-Serine,144,1.17,Soil
Clear_Creek,1,E1,0.1,α-Cyclodextrin,144,0.627,Soil
Clear_Creek,1,E2,0.1,N-Acetyl-D-Glucosamine,144,2.589,Soil
Clear_Creek,1,E3,0.1,γ-Hydroxybutyric Acid,144,0.521,Soil
Clear_Creek,1,E4,0.1,L-Threonine,144,0.417,Soil
Clear_Creek,1,F1,0.1,Glycogen,144,0.835,Soil
Clear_Creek,1,F2,0.1,D-Glucosaminic Acid,144,0,Soil
Clear_Creek,1,F3,0.1,Itaconic Acid,144,0,Soil
Clear_Creek,1,F4,0.1,Glycyl-L-Glutamic Acid,144,0.398,Soil
Clear_Creek,1,G1,0.1,D-Cellobiose,144,1.75,Soil
Clear_Creek,1,G2,0.1,Glucose-1-Phosphate,144,1.398,Soil
Clear_Creek,1,G3,0.1,α-Ketobutyric Acid,144,0.242,Soil
Clear_Creek,1,G4,0.1,Phenylethylamine,144,0.077,Soil
Clear_Creek,1,H1,0.1,α-D-Lactose,144,0.268,Soil
Clear_Creek,1,H2,0.1,D.L -α-Glycerol Phosphate,144,0,Soil
Clear_Creek,1,H3,0.1,D-Mallic Acid,144,0.987,Soil
Clear_Creek,1,H4,0.1,Putrescine,144,0,Soil
Clear_Creek,2,A1,0.001,Water,144,0,Soil
Clear_Creek,2,A2,0.001,β-Methyl-D- Glucoside,144,0,Soil
Clear_Creek,2,A3,0.001,D-Galactonic Acid γ-Lactone,144,0.009,Soil
Clear_Creek,2,A4,0.001,L-Arginine,144,0,Soil
Clear_Creek,2,B1,0.001,Pyruvic Acid Methyl Ester,144,0.035,Soil
Clear_Creek,2,B2,0.001,D-Xylose,144,0.049,Soil
Clear_Creek,2,B3,0.001,D-Galacturonic Acid,144,0.036,Soil
Clear_Creek,2,B4,0.001,L-Asparganine,144,0,Soil
Clear_Creek,2,C1,0.001,Tween 40,144,0.241,Soil
Clear_Creek,2,C2,0.001,i-Erythitol,144,0.039,Soil
Clear_Creek,2,C3,0.001,2-Hydroxy Benzoic Acid,144,0.04,Soil
Clear_Creek,2,C4,0.001,L-Phenylalanine,144,0,Soil
Clear_Creek,2,D1,0.001,Tween 80 ,144,0,Soil
Clear_Creek,2,D2,0.001,D-Mannitol,144,0,Soil
Clear_Creek,2,D3,0.001,4-Hydroxy Benzoic Acid,144,0.037,Soil
Clear_Creek,2,D4,0.001,L-Serine,144,0.006,Soil
Clear_Creek,2,E1,0.001,α-Cyclodextrin,144,0.07,Soil
Clear_Creek,2,E2,0.001,N-Acetyl-D-Glucosamine,144,0.047,Soil
Clear_Creek,2,E3,0.001,γ-Hydroxybutyric Acid,144,0.046,Soil
Clear_Creek,2,E4,0.001,L-Threonine,144,0.023,Soil
Clear_Creek,2,F1,0.001,Glycogen,144,0.043,Soil
Clear_Creek,2,F2,0.001,D-Glucosaminic Acid,144,0.031,Soil
Clear_Creek,2,F3,0.001,Itaconic Acid,144,0.039,Soil
Clear_Creek,2,F4,0.001,Glycyl-L-Glutamic Acid,144,0.012,Soil
Clear_Creek,2,G1,0.001,D-Cellobiose,144,0.034,Soil
Clear_Creek,2,G2,0.001,Glucose-1-Phosphate,144,0.035,Soil
Clear_Creek,2,G3,0.001,α-Ketobutyric Acid,144,0.033,Soil
Clear_Creek,2,G4,0.001,Phenylethylamine,144,0,Soil
Clear_Creek,2,H1,0.001,α-D-Lactose,144,0.025,Soil
Clear_Creek,2,H2,0.001,D.L -α-Glycerol Phosphate,144,0.012,Soil
Clear_Creek,2,H3,0.001,D-Mallic Acid,144,0,Soil
Clear_Creek,2,H4,0.001,Putrescine,144,0,Soil
Clear_Creek,2,A1,0.01,Water,144,0,Soil
Clear_Creek,2,A2,0.01,β-Methyl-D- Glucoside,144,0,Soil
Clear_Creek,2,A3,0.01,D-Galactonic Acid γ-Lactone,144,0.016,Soil
Clear_Creek,2,A4,0.01,L-Arginine,144,0.003,Soil
Clear_Creek,2,B1,0.01,Pyruvic Acid Methyl Ester,144,0.432,Soil
Clear_Creek,2,B2,0.01,D-Xylose,144,0.042,Soil
Clear_Creek,2,B3,0.01,D-Galacturonic Acid,144,0.206,Soil
Clear_Creek,2,B4,0.01,L-Asparganine,144,0.032,Soil
Clear_Creek,2,C1,0.01,Tween 40,144,0.028,Soil
Clear_Creek,2,C2,0.01,i-Erythitol,144,0.594,Soil
Clear_Creek,2,C3,0.01,2-Hydroxy Benzoic Acid,144,0.035,Soil
Clear_Creek,2,C4,0.01,L-Phenylalanine,144,0.282,Soil
Clear_Creek,2,D1,0.01,Tween 80 ,144,0.694,Soil
Clear_Creek,2,D2,0.01,D-Mannitol,144,0.05,Soil
Clear_Creek,2,D3,0.01,4-Hydroxy Benzoic Acid,144,1.682,Soil
Clear_Creek,2,D4,0.01,L-Serine,144,0.032,Soil
Clear_Creek,2,E1,0.01,α-Cyclodextrin,144,0.053,Soil
Clear_Creek,2,E2,0.01,N-Acetyl-D-Glucosamine,144,0.05,Soil
Clear_Creek,2,E3,0.01,γ-Hydroxybutyric Acid,144,0.495,Soil
Clear_Creek,2,E4,0.01,L-Threonine,144,0.128,Soil
Clear_Creek,2,F1,0.01,Glycogen,144,0.196,Soil
Clear_Creek,2,F2,0.01,D-Glucosaminic Acid,144,0.042,Soil
Clear_Creek,2,F3,0.01,Itaconic Acid,144,0.037,Soil
Clear_Creek,2,F4,0.01,Glycyl-L-Glutamic Acid,144,0.03,Soil
Clear_Creek,2,G1,0.01,D-Cellobiose,144,0.12,Soil
Clear_Creek,2,G2,0.01,Glucose-1-Phosphate,144,0.034,Soil
Clear_Creek,2,G3,0.01,α-Ketobutyric Acid,144,0.03,Soil
Clear_Creek,2,G4,0.01,Phenylethylamine,144,0.051,Soil
Clear_Creek,2,H1,0.01,α-D-Lactose,144,0.272,Soil
Clear_Creek,2,H2,0.01,D.L -α-Glycerol Phosphate,144,0.021,Soil
Clear_Creek,2,H3,0.01,D-Mallic Acid,144,1.623,Soil
Clear_Creek,2,H4,0.01,Putrescine,144,0.025,Soil
Clear_Creek,2,A1,0.1,Water,144,0,Soil
Clear_Creek,2,A2,0.1,β-Methyl-D- Glucoside,144,1.174,Soil
Clear_Creek,2,A3,0.1,D-Galactonic Acid γ-Lactone,144,1.753,Soil
Clear_Creek,2,A4,0.1,L-Arginine,144,0.266,Soil
Clear_Creek,2,B1,0.1,Pyruvic Acid Methyl Ester,144,1.458,Soil
Clear_Creek,2,B2,0.1,D-Xylose,144,0,Soil
Clear_Creek,2,B3,0.1,D-Galacturonic Acid,144,1.076,Soil
Clear_Creek,2,B4,0.1,L-Asparganine,144,2.07,Soil
Clear_Creek,2,C1,0.1,Tween 40,144,1.381,Soil
Clear_Creek,2,C2,0.1,i-Erythitol,144,0.029,Soil
Clear_Creek,2,C3,0.1,2-Hydroxy Benzoic Acid,144,0.001,Soil
Clear_Creek,2,C4,0.1,L-Phenylalanine,144,1.239,Soil
Clear_Creek,2,D1,0.1,Tween 80 ,144,1.471,Soil
Clear_Creek,2,D2,0.1,D-Mannitol,144,0.116,Soil
Clear_Creek,2,D3,0.1,4-Hydroxy Benzoic Acid,144,0.376,Soil
Clear_Creek,2,D4,0.1,L-Serine,144,0.382,Soil
Clear_Creek,2,E1,0.1,α-Cyclodextrin,144,0.025,Soil
Clear_Creek,2,E2,0.1,N-Acetyl-D-Glucosamine,144,1.908,Soil
Clear_Creek,2,E3,0.1,γ-Hydroxybutyric Acid,144,0.013,Soil
Clear_Creek,2,E4,0.1,L-Threonine,144,0.707,Soil
Clear_Creek,2,F1,0.1,Glycogen,144,0.109,Soil
Clear_Creek,2,F2,0.1,D-Glucosaminic Acid,144,1.416,Soil
Clear_Creek,2,F3,0.1,Itaconic Acid,144,0.94,Soil
Clear_Creek,2,F4,0.1,Glycyl-L-Glutamic Acid,144,0.145,Soil
Clear_Creek,2,G1,0.1,D-Cellobiose,144,2.421,Soil
Clear_Creek,2,G2,0.1,Glucose-1-Phosphate,144,0.958,Soil
Clear_Creek,2,G3,0.1,α-Ketobutyric Acid,144,0.279,Soil
Clear_Creek,2,G4,0.1,Phenylethylamine,144,0.053,Soil
Clear_Creek,2,H1,0.1,α-D-Lactose,144,2.264,Soil
Clear_Creek,2,H2,0.1,D.L -α-Glycerol Phosphate,144,0.265,Soil
Clear_Creek,2,H3,0.1,D-Mallic Acid,144,0.584,Soil
Clear_Creek,2,H4,0.1,Putrescine,144,0.81,Soil
Clear_Creek,3,A1,0.001,Water,144,0,Soil
Clear_Creek,3,A2,0.001,β-Methyl-D- Glucoside,144,0,Soil
Clear_Creek,3,A3,0.001,D-Galactonic Acid γ-Lactone,144,0,Soil
Clear_Creek,3,A4,0.001,L-Arginine,144,0,Soil
Clear_Creek,3,B1,0.001,Pyruvic Acid Methyl Ester,144,0.009,Soil
Clear_Creek,3,B2,0.001,D-Xylose,144,0.026,Soil
Clear_Creek,3,B3,0.001,D-Galacturonic Acid,144,0.014,Soil
Clear_Creek,3,B4,0.001,L-Asparganine,144,0,Soil
Clear_Creek,3,C1,0.001,Tween 40,144,0,Soil
Clear_Creek,3,C2,0.001,i-Erythitol,144,0.011,Soil
Clear_Creek,3,C3,0.001,2-Hydroxy Benzoic Acid,144,0.049,Soil
Clear_Creek,3,C4,0.001,L-Phenylalanine,144,0,Soil
Clear_Creek,3,D1,0.001,Tween 80 ,144,0,Soil
Clear_Creek,3,D2,0.001,D-Mannitol,144,0.012,Soil
Clear_Creek,3,D3,0.001,4-Hydroxy Benzoic Acid,144,0.024,Soil
Clear_Creek,3,D4,0.001,L-Serine,144,0,Soil
Clear_Creek,3,E1,0.001,α-Cyclodextrin,144,0.031,Soil
Clear_Creek,3,E2,0.001,N-Acetyl-D-Glucosamine,144,0.056,Soil
Clear_Creek,3,E3,0.001,γ-Hydroxybutyric Acid,144,0,Soil
Clear_Creek,3,E4,0.001,L-Threonine,144,0,Soil
Clear_Creek,3,F1,0.001,Glycogen,144,0.201,Soil
Clear_Creek,3,F2,0.001,D-Glucosaminic Acid,144,0.013,Soil
Clear_Creek,3,F3,0.001,Itaconic Acid,144,0.035,Soil
Clear_Creek,3,F4,0.001,Glycyl-L-Glutamic Acid,144,0,Soil
Clear_Creek,3,G1,0.001,D-Cellobiose,144,0.08,Soil
Clear_Creek,3,G2,0.001,Glucose-1-Phosphate,144,0.023,Soil
Clear_Creek,3,G3,0.001,α-Ketobutyric Acid,144,0.003,Soil
Clear_Creek,3,G4,0.001,Phenylethylamine,144,0.325,Soil
Clear_Creek,3,H1,0.001,α-D-Lactose,144,0.021,Soil
Clear_Creek,3,H2,0.001,D.L -α-Glycerol Phosphate,144,0.025,Soil
Clear_Creek,3,H3,0.001,D-Mallic Acid,144,0.021,Soil
Clear_Creek,3,H4,0.001,Putrescine,144,0,Soil
Clear_Creek,3,A1,0.01,Water,144,0,Soil
Clear_Creek,3,A2,0.01,β-Methyl-D- Glucoside,144,2.235,Soil
Clear_Creek,3,A3,0.01,D-Galactonic Acid γ-Lactone,144,0,Soil
Clear_Creek,3,A4,0.01,L-Arginine,144,0,Soil
Clear_Creek,3,B1,0.01,Pyruvic Acid Methyl Ester,144,0,Soil
Clear_Creek,3,B2,0.01,D-Xylose,144,0,Soil
Clear_Creek,3,B3,0.01,D-Galacturonic Acid,144,0,Soil
Clear_Creek,3,B4,0.01,L-Asparganine,144,0,Soil
Clear_Creek,3,C1,0.01,Tween 40,144,0.205,Soil
Clear_Creek,3,C2,0.01,i-Erythitol,144,0,Soil
Clear_Creek,3,C3,0.01,2-Hydroxy Benzoic Acid,144,0,Soil
Clear_Creek,3,C4,0.01,L-Phenylalanine,144,0.165,Soil
Clear_Creek,3,D1,0.01,Tween 80 ,144,0.238,Soil
Clear_Creek,3,D2,0.01,D-Mannitol,144,1.644,Soil
Clear_Creek,3,D3,0.01,4-Hydroxy Benzoic Acid,144,0.125,Soil
Clear_Creek,3,D4,0.01,L-Serine,144,0.139,Soil
Clear_Creek,3,E1,0.01,α-Cyclodextrin,144,0,Soil
Clear_Creek,3,E2,0.01,N-Acetyl-D-Glucosamine,144,0.139,Soil
Clear_Creek,3,E3,0.01,γ-Hydroxybutyric Acid,144,0.22,Soil
Clear_Creek,3,E4,0.01,L-Threonine,144,0.458,Soil
Clear_Creek,3,F1,0.01,Glycogen,144,0.186,Soil
Clear_Creek,3,F2,0.01,D-Glucosaminic Acid,144,0.109,Soil
Clear_Creek,3,F3,0.01,Itaconic Acid,144,0.048,Soil
Clear_Creek,3,F4,0.01,Glycyl-L-Glutamic Acid,144,0.131,Soil
Clear_Creek,3,G1,0.01,D-Cellobiose,144,0,Soil
Clear_Creek,3,G2,0.01,Glucose-1-Phosphate,144,0,Soil
Clear_Creek,3,G3,0.01,α-Ketobutyric Acid,144,0.014,Soil
Clear_Creek,3,G4,0.01,Phenylethylamine,144,0,Soil
Clear_Creek,3,H1,0.01,α-D-Lactose,144,0.579,Soil
Clear_Creek,3,H2,0.01,D.L -α-Glycerol Phosphate,144,0,Soil
Clear_Creek,3,H3,0.01,D-Mallic Acid,144,0,Soil
Clear_Creek,3,H4,0.01,Putrescine,144,0,Soil
Clear_Creek,3,A1,0.1,Water,144,0,Soil
Clear_Creek,3,A2,0.1,β-Methyl-D- Glucoside,144,1.651,Soil
Clear_Creek,3,A3,0.1,D-Galactonic Acid γ-Lactone,144,0.041,Soil
Clear_Creek,3,A4,0.1,L-Arginine,144,1.598,Soil
Clear_Creek,3,B1,0.1,Pyruvic Acid Methyl Ester,144,1.217,Soil
Clear_Creek,3,B2,0.1,D-Xylose,144,0.028,Soil
Clear_Creek,3,B3,0.1,D-Galacturonic Acid,144,2.025,Soil
Clear_Creek,3,B4,0.1,L-Asparganine,144,2.653,Soil
Clear_Creek,3,C1,0.1,Tween 40,144,1.483,Soil
Clear_Creek,3,C2,0.1,i-Erythitol,144,0.08,Soil
Clear_Creek,3,C3,0.1,2-Hydroxy Benzoic Acid,144,0.031,Soil
Clear_Creek,3,C4,0.1,L-Phenylalanine,144,0.26,Soil
Clear_Creek,3,D1,0.1,Tween 80 ,144,0.876,Soil
Clear_Creek,3,D2,0.1,D-Mannitol,144,0.686,Soil
Clear_Creek,3,D3,0.1,4-Hydroxy Benzoic Acid,144,0.463,Soil
Clear_Creek,3,D4,0.1,L-Serine,144,0.391,Soil
Clear_Creek,3,E1,0.1,α-Cyclodextrin,144,0.098,Soil
Clear_Creek,3,E2,0.1,N-Acetyl-D-Glucosamine,144,0.265,Soil
Clear_Creek,3,E3,0.1,γ-Hydroxybutyric Acid,144,0.372,Soil
Clear_Creek,3,E4,0.1,L-Threonine,144,0.754,Soil
Clear_Creek,3,F1,0.1,Glycogen,144,1.035,Soil
Clear_Creek,3,F2,0.1,D-Glucosaminic Acid,144,0.051,Soil
Clear_Creek,3,F3,0.1,Itaconic Acid,144,0.802,Soil
Clear_Creek,3,F4,0.1,Glycyl-L-Glutamic Acid,144,1.009,Soil
Clear_Creek,3,G1,0.1,D-Cellobiose,144,2.145,Soil
Clear_Creek,3,G2,0.1,Glucose-1-Phosphate,144,1.197,Soil
Clear_Creek,3,G3,0.1,α-Ketobutyric Acid,144,0.1,Soil
Clear_Creek,3,G4,0.1,Phenylethylamine,144,0.046,Soil
Clear_Creek,3,H1,0.1,α-D-Lactose,144,0.319,Soil
Clear_Creek,3,H2,0.1,D.L -α-Glycerol Phosphate,144,0.065,Soil
Clear_Creek,3,H3,0.1,D-Mallic Acid,144,0.153,Soil
Clear_Creek,3,H4,0.1,Putrescine,144,0.054,Soil
Soil_1,1,A1,0.001,Water,144,0,Water
Soil_1,1,A2,0.001,β-Methyl-D- Glucoside,144,0.75,Water
Soil_1,1,A3,0.001,D-Galactonic Acid γ-Lactone,144,0.454,Water
Soil_1,1,A4,0.001,L-Arginine,144,1.421,Water
Soil_1,1,B1,0.001,Pyruvic Acid Methyl Ester,144,0.904,Water
Soil_1,1,B2,0.001,D-Xylose,144,2.182,Water
Soil_1,1,B3,0.001,D-Galacturonic Acid,144,1.905,Water
Soil_1,1,B4,0.001,L-Asparganine,144,2.217,Water
Soil_1,1,C1,0.001,Tween 40,144,2.304,Water
Soil_1,1,C2,0.001,i-Erythitol,144,2.008,Water
Soil_1,1,C3,0.001,2-Hydroxy Benzoic Acid,144,1.809,Water
Soil_1,1,C4,0.001,L-Phenylalanine,144,2.525,Water
Soil_1,1,D1,0.001,Tween 80 ,144,1.396,Water
Soil_1,1,D2,0.001,D-Mannitol,144,2.864,Water
Soil_1,1,D3,0.001,4-Hydroxy Benzoic Acid,144,1.936,Water
Soil_1,1,D4,0.001,L-Serine,144,2.082,Water
Soil_1,1,E1,0.001,α-Cyclodextrin,144,1.794,Water
Soil_1,1,E2,0.001,N-Acetyl-D-Glucosamine,144,2.319,Water
Soil_1,1,E3,0.001,γ-Hydroxybutyric Acid,144,0.191,Water
Soil_1,1,E4,0.001,L-Threonine,144,2.413,Water
Soil_1,1,F1,0.001,Glycogen,144,0.458,Water
Soil_1,1,F2,0.001,D-Glucosaminic Acid,144,1.666,Water
Soil_1,1,F3,0.001,Itaconic Acid,144,2.138,Water
Soil_1,1,F4,0.001,Glycyl-L-Glutamic Acid,144,2.5,Water
Soil_1,1,G1,0.001,D-Cellobiose,144,1.232,Water
Soil_1,1,G2,0.001,Glucose-1-Phosphate,144,1.555,Water
Soil_1,1,G3,0.001,α-Ketobutyric Acid,144,2.224,Water
Soil_1,1,G4,0.001,Phenylethylamine,144,1.871,Water
Soil_1,1,H1,0.001,α-D-Lactose,144,1.462,Water
Soil_1,1,H2,0.001,D.L -α-Glycerol Phosphate,144,0.286,Water
Soil_1,1,H3,0.001,D-Mallic Acid,144,0.225,Water
Soil_1,1,H4,0.001,Putrescine,144,0.365,Water
Soil_1,1,A1,0.01,Water,144,0,Water
Soil_1,1,A2,0.01,β-Methyl-D- Glucoside,144,0.517,Water
Soil_1,1,A3,0.01,D-Galactonic Acid γ-Lactone,144,0.778,Water
Soil_1,1,A4,0.01,L-Arginine,144,0.347,Water
Soil_1,1,B1,0.01,Pyruvic Acid Methyl Ester,144,1.076,Water
Soil_1,1,B2,0.01,D-Xylose,144,1.815,Water
Soil_1,1,B3,0.01,D-Galacturonic Acid,144,1.742,Water
Soil_1,1,B4,0.01,L-Asparganine,144,1.783,Water
Soil_1,1,C1,0.01,Tween 40,144,1.681,Water
Soil_1,1,C2,0.01,i-Erythitol,144,0.905,Water
Soil_1,1,C3,0.01,2-Hydroxy Benzoic Acid,144,0.565,Water
Soil_1,1,C4,0.01,L-Phenylalanine,144,1.994,Water
Soil_1,1,D1,0.01,Tween 80 ,144,1.357,Water
Soil_1,1,D2,0.01,D-Mannitol,144,2.223,Water
Soil_1,1,D3,0.01,4-Hydroxy Benzoic Acid,144,1.736,Water
Soil_1,1,D4,0.01,L-Serine,144,1.608,Water
Soil_1,1,E1,0.01,α-Cyclodextrin,144,1.632,Water
Soil_1,1,E2,0.01,N-Acetyl-D-Glucosamine,144,1.999,Water
Soil_1,1,E3,0.01,γ-Hydroxybutyric Acid,144,0.24,Water
Soil_1,1,E4,0.01,L-Threonine,144,1.268,Water
Soil_1,1,F1,0.01,Glycogen,144,1.954,Water
Soil_1,1,F2,0.01,D-Glucosaminic Acid,144,1.819,Water
Soil_1,1,F3,0.01,Itaconic Acid,144,1.704,Water
Soil_1,1,F4,0.01,Glycyl-L-Glutamic Acid,144,2.077,Water
Soil_1,1,G1,0.01,D-Cellobiose,144,1.619,Water
Soil_1,1,G2,0.01,Glucose-1-Phosphate,144,0.937,Water
Soil_1,1,G3,0.01,α-Ketobutyric Acid,144,1.353,Water
Soil_1,1,G4,0.01,Phenylethylamine,144,2.278,Water
Soil_1,1,H1,0.01,α-D-Lactose,144,1.626,Water
Soil_1,1,H2,0.01,D.L -α-Glycerol Phosphate,144,0.565,Water
Soil_1,1,H3,0.01,D-Mallic Acid,144,0.672,Water
Soil_1,1,H4,0.01,Putrescine,144,0.749,Water
Soil_1,1,A1,0.1,Water,144,0,Water
Soil_1,1,A2,0.1,β-Methyl-D- Glucoside,144,0.052,Water
Soil_1,1,A3,0.1,D-Galactonic Acid γ-Lactone,144,0.174,Water
Soil_1,1,A4,0.1,L-Arginine,144,0.396,Water
Soil_1,1,B1,0.1,Pyruvic Acid Methyl Ester,144,0.656,Water
Soil_1,1,B2,0.1,D-Xylose,144,0.36,Water
Soil_1,1,B3,0.1,D-Galacturonic Acid,144,0.161,Water
Soil_1,1,B4,0.1,L-Asparganine,144,0.877,Water
Soil_1,1,C1,0.1,Tween 40,144,0.829,Water
Soil_1,1,C2,0.1,i-Erythitol,144,0.904,Water
Soil_1,1,C3,0.1,2-Hydroxy Benzoic Acid,144,0,Water
Soil_1,1,C4,0.1,L-Phenylalanine,144,0.31,Water
Soil_1,1,D1,0.1,Tween 80 ,144,1.134,Water
Soil_1,1,D2,0.1,D-Mannitol,144,1.423,Water
Soil_1,1,D3,0.1,4-Hydroxy Benzoic Acid,144,0.845,Water
Soil_1,1,D4,0.1,L-Serine,144,0.323,Water
Soil_1,1,E1,0.1,α-Cyclodextrin,144,0.637,Water
Soil_1,1,E2,0.1,N-Acetyl-D-Glucosamine,144,1.384,Water
Soil_1,1,E3,0.1,γ-Hydroxybutyric Acid,144,0.13,Water
Soil_1,1,E4,0.1,L-Threonine,144,0.766,Water
Soil_1,1,F1,0.1,Glycogen,144,1.117,Water
Soil_1,1,F2,0.1,D-Glucosaminic Acid,144,1.141,Water
Soil_1,1,F3,0.1,Itaconic Acid,144,1.584,Water
Soil_1,1,F4,0.1,Glycyl-L-Glutamic Acid,144,0.083,Water
Soil_1,1,G1,0.1,D-Cellobiose,144,1.628,Water
Soil_1,1,G2,0.1,Glucose-1-Phosphate,144,0.571,Water
Soil_1,1,G3,0.1,α-Ketobutyric Acid,144,0.483,Water
Soil_1,1,G4,0.1,Phenylethylamine,144,0,Water
Soil_1,1,H1,0.1,α-D-Lactose,144,1.026,Water
Soil_1,1,H2,0.1,D.L -α-Glycerol Phosphate,144,0,Water
Soil_1,1,H3,0.1,D-Mallic Acid,144,0,Water
Soil_1,1,H4,0.1,Putrescine,144,0,Water
Soil_1,2,A1,0.001,Water,144,0,Water
Soil_1,2,A2,0.001,β-Methyl-D- Glucoside,144,1.227,Water
Soil_1,2,A3,0.001,D-Galactonic Acid γ-Lactone,144,1.108,Water
Soil_1,2,A4,0.001,L-Arginine,144,1.33,Water
Soil_1,2,B1,0.001,Pyruvic Acid Methyl Ester,144,2.888,Water
Soil_1,2,B2,0.001,D-Xylose,144,0.378,Water
Soil_1,2,B3,0.001,D-Galacturonic Acid,144,1.247,Water
Soil_1,2,B4,0.001,L-Asparganine,144,2.618,Water
Soil_1,2,C1,0.001,Tween 40,144,2.685,Water
Soil_1,2,C2,0.001,i-Erythitol,144,1.283,Water
Soil_1,2,C3,0.001,2-Hydroxy Benzoic Acid,144,2.649,Water
Soil_1,2,C4,0.001,L-Phenylalanine,144,2.231,Water
Soil_1,2,D1,0.001,Tween 80 ,144,1.749,Water
Soil_1,2,D2,0.001,D-Mannitol,144,2.628,Water
Soil_1,2,D3,0.001,4-Hydroxy Benzoic Acid,144,2.218,Water
Soil_1,2,D4,0.001,L-Serine,144,1.894,Water
Soil_1,2,E1,0.001,α-Cyclodextrin,144,2.513,Water
Soil_1,2,E2,0.001,N-Acetyl-D-Glucosamine,144,2.406,Water
Soil_1,2,E3,0.001,γ-Hydroxybutyric Acid,144,0.678,Water
Soil_1,2,E4,0.001,L-Threonine,144,2.204,Water
Soil_1,2,F1,0.001,Glycogen,144,2.596,Water
Soil_1,2,F2,0.001,D-Glucosaminic Acid,144,1.751,Water
Soil_1,2,F3,0.001,Itaconic Acid,144,2.073,Water
Soil_1,2,F4,0.001,Glycyl-L-Glutamic Acid,144,1.941,Water
Soil_1,2,G1,0.001,D-Cellobiose,144,2.432,Water
Soil_1,2,G2,0.001,Glucose-1-Phosphate,144,1.462,Water
